id_factura,id_cliente,numero_factura,fecha_emision,fecha_vencimiento,valor_total,estado_factura
16314,3964,FAC-202602-0016314,2026-02-16,2026-03-06,170580,pagada
16315,3964,FAC-202603-0016315,2026-03-04,2026-03-19,176148,pendiente
16316,3964,FAC-202604-0016316,2026-04-11,2026-04-25,179974,pagada
16317,3965,FAC-202510-0016317,2025-10-13,2025-10-23,51401,pagada
16318,3965,FAC-202604-0016318,2026-04-10,2026-04-24,50349,pagada
16319,3965,FAC-202510-0016319,2025-10-01,2025-10-12,85295,pagada
16320,3965,FAC-202512-0016320,2025-12-01,2025-12-11,94848,pagada
16321,3965,FAC-202601-0016321,2026-01-16,2026-01-29,91829,pagada
16322,3965,FAC-202604-0016322,2026-04-13,2026-04-26,83415,pagada
16323,3965,FAC-202510-0016323,2025-10-05,2025-10-24,225021,pagada
16324,3965,FAC-202512-0016324,2025-12-02,2025-12-12,211591,pagada
16325,3965,FAC-202604-0016325,2026-04-11,2026-04-21,221522,pagada
16326,3965,FAC-202510-0016326,2025-10-21,2025-10-31,147214,pagada
16327,3965,FAC-202512-0016327,2025-12-14,2025-12-26,144775,pagada
16328,3965,FAC-202602-0016328,2026-02-15,2026-03-04,143038,pagada
16329,3965,FAC-202603-0016329,2026-03-21,2026-04-03,158364,pagada
16330,3966,FAC-202512-0016330,2025-12-09,2025-12-19,47862,pagada
16331,3966,FAC-202601-0016331,2026-01-12,2026-01-30,60322,pendiente
16332,3967,FAC-202510-0016332,2025-10-09,2025-10-27,134615,pagada
16333,3967,FAC-202604-0016333,2026-04-11,2026-04-25,125216,pagada
16335,3968,FAC-202602-0016335,2026-02-20,2026-03-03,91337,pagada
16336,3968,FAC-202603-0016336,2026-03-05,2026-03-17,94034,pagada
16337,3969,FAC-202510-0016337,2025-10-17,2025-10-31,42442,pagada
16338,3969,FAC-202512-0016338,2025-12-03,2025-12-21,34303,pagada
16339,3969,FAC-202601-0016339,2026-01-10,2026-01-29,28840,pendiente
16340,3969,FAC-202602-0016340,2026-02-22,2026-03-08,25034,vencida
16341,3969,FAC-202603-0016341,2026-03-07,2026-03-24,23306,pagada
16343,3969,FAC-202604-0016343,2026-04-10,2026-04-26,180097,pagada
16344,3969,FAC-202510-0016344,2025-10-02,2025-10-15,31366,pagada
16345,3969,FAC-202604-0016345,2026-04-19,2026-04-29,26738,pagada
16346,3970,FAC-202510-0016346,2025-10-04,2025-10-14,31754,pagada
16347,3970,FAC-202604-0016347,2026-04-24,2026-05-04,28351,pendiente
16348,3970,FAC-202510-0016348,2025-10-02,2025-10-14,73683,pagada
16349,3970,FAC-202602-0016349,2026-02-13,2026-03-01,77757,pagada
16350,3970,FAC-202603-0016350,2026-03-14,2026-03-27,73936,pagada
16351,3971,FAC-202601-0016351,2026-01-20,2026-02-07,53413,en_mora
16352,3971,FAC-202602-0016352,2026-02-17,2026-03-04,52290,en_mora
16353,3972,FAC-202510-0016353,2025-10-22,2025-11-06,36917,pagada
16354,3972,FAC-202512-0016354,2025-12-21,2026-01-08,29924,pagada
16355,3972,FAC-202602-0016355,2026-02-24,2026-03-09,26971,pendiente
16356,3972,FAC-202603-0016356,2026-03-07,2026-03-23,33752,vencida
16357,3972,FAC-202604-0016357,2026-04-06,2026-04-24,18414,pagada
16358,3973,FAC-202510-0016358,2025-10-16,2025-10-28,64517,pagada
16359,3973,FAC-202602-0016359,2026-02-14,2026-02-24,63468,pagada
16360,3973,FAC-202510-0016360,2025-10-09,2025-10-26,67458,pagada
16362,3973,FAC-202601-0016362,2026-01-14,2026-01-24,61322,pagada
16363,3973,FAC-202603-0016363,2026-03-06,2026-03-24,54464,pagada
16364,3974,FAC-202510-0016364,2025-10-04,2025-10-14,83660,pagada
16365,3975,FAC-202601-0016365,2026-01-03,2026-01-21,167675,pendiente
16366,3975,FAC-202603-0016366,2026-03-17,2026-03-31,168341,pagada
16367,3976,FAC-202510-0016367,2025-10-02,2025-10-18,288710,pendiente
16369,3976,FAC-202601-0016369,2026-01-16,2026-01-28,50745,pagada
16371,3977,FAC-202601-0016371,2026-01-10,2026-01-22,66194,pagada
16372,3977,FAC-202603-0016372,2026-03-07,2026-03-18,71273,pagada
16374,3978,FAC-202510-0016374,2025-10-04,2025-10-16,82105,pendiente
16375,3978,FAC-202512-0016375,2025-12-18,2025-12-31,78559,pendiente
16376,3978,FAC-202604-0016376,2026-04-05,2026-04-21,71969,pendiente
16377,3979,FAC-202510-0016377,2025-10-01,2025-10-14,219578,pagada
16378,3979,FAC-202510-0016378,2025-10-19,2025-11-05,129430,pagada
16379,3979,FAC-202602-0016379,2026-02-22,2026-03-06,144942,pagada
16381,3981,FAC-202603-0016381,2026-03-16,2026-03-31,31250,pagada
16382,3982,FAC-202510-0016382,2025-10-10,2025-10-26,21505,pagada
16383,3982,FAC-202604-0016383,2026-04-14,2026-04-25,19154,pagada
16384,3983,FAC-202510-0016384,2025-10-24,2025-11-04,352054,pagada
16385,3983,FAC-202511-0016385,2025-11-22,2025-12-05,337221,pagada
16386,3983,FAC-202604-0016386,2026-04-11,2026-04-22,342429,pendiente
16387,3983,FAC-202604-0016387,2026-04-01,2026-04-16,82007,pagada
16388,3984,FAC-202510-0016388,2025-10-12,2025-10-30,152964,vencida
16389,3984,FAC-202511-0016389,2025-11-01,2025-11-20,167309,pagada
16390,3984,FAC-202512-0016390,2025-12-02,2025-12-16,159312,pagada
16391,3984,FAC-202602-0016391,2026-02-03,2026-02-13,152030,pagada
16392,3984,FAC-202604-0016392,2026-04-02,2026-04-20,164350,pagada
16393,3985,FAC-202510-0016393,2025-10-20,2025-11-07,105111,pagada
16394,3985,FAC-202604-0016394,2026-04-04,2026-04-20,113950,pagada
16395,3985,FAC-202602-0016395,2026-02-12,2026-02-27,26042,pagada
16396,3986,FAC-202510-0016396,2025-10-11,2025-10-25,32188,pagada
16397,3986,FAC-202602-0016397,2026-02-11,2026-02-23,18878,pendiente
16398,3986,FAC-202510-0016398,2025-10-10,2025-10-26,334553,pagada
16399,3986,FAC-202511-0016399,2025-11-24,2025-12-11,329300,pagada
16400,3986,FAC-202601-0016400,2026-01-12,2026-01-26,332432,pagada
16402,3987,FAC-202510-0016402,2025-10-07,2025-10-25,25541,pagada
16403,3987,FAC-202512-0016403,2025-12-17,2025-12-28,38785,pendiente
16404,3987,FAC-202603-0016404,2026-03-02,2026-03-21,35456,pagada
16405,3987,FAC-202604-0016405,2026-04-12,2026-04-23,31309,pagada
16406,3988,FAC-202510-0016406,2025-10-19,2025-10-30,18903,pagada
16407,3988,FAC-202602-0016407,2026-02-23,2026-03-09,22758,pendiente
16408,3989,FAC-202510-0016408,2025-10-24,2025-11-11,30389,pagada
16409,3990,FAC-202602-0016409,2026-02-18,2026-03-06,63871,pagada
16412,3991,FAC-202604-0016412,2026-04-18,2026-05-01,198553,pagada
16413,3992,FAC-202510-0016413,2025-10-20,2025-11-08,42268,pagada
16414,3992,FAC-202601-0016414,2026-01-12,2026-01-30,51029,pagada
16415,3993,FAC-202510-0016415,2025-10-11,2025-10-22,45923,pagada
16416,3993,FAC-202603-0016416,2026-03-24,2026-04-08,49468,vencida
16417,3993,FAC-202512-0016417,2025-12-18,2026-01-02,211572,pagada
16420,3994,FAC-202510-0016420,2025-10-04,2025-10-22,22203,pagada
16421,3994,FAC-202604-0016421,2026-04-10,2026-04-22,44770,pendiente
16422,3995,FAC-202602-0016422,2026-02-18,2026-03-02,38700,pagada
16423,3995,FAC-202604-0016423,2026-04-09,2026-04-21,56269,pagada
16424,3995,FAC-202510-0016424,2025-10-11,2025-10-28,154419,pagada
16425,3995,FAC-202601-0016425,2026-01-19,2026-02-01,149469,vencida
16426,3995,FAC-202602-0016426,2026-02-24,2026-03-12,163039,en_mora
16427,3995,FAC-202604-0016427,2026-04-17,2026-05-05,153392,en_mora
16428,3996,FAC-202510-0016428,2025-10-10,2025-10-20,173163,pagada
16429,3996,FAC-202511-0016429,2025-11-17,2025-11-30,162806,pagada
16430,3996,FAC-202512-0016430,2025-12-23,2026-01-04,163293,pendiente
16431,3996,FAC-202510-0016431,2025-10-08,2025-10-20,24640,pendiente
16432,3996,FAC-202512-0016432,2025-12-15,2025-12-26,26555,pagada
16434,3997,FAC-202511-0016434,2025-11-14,2025-11-27,236192,pagada
16436,3997,FAC-202601-0016436,2026-01-21,2026-02-06,239372,pagada
16437,3997,FAC-202602-0016437,2026-02-10,2026-02-25,242121,pagada
16438,3997,FAC-202604-0016438,2026-04-16,2026-05-04,240607,vencida
16439,3998,FAC-202510-0016439,2025-10-05,2025-10-20,60423,pagada
16440,3998,FAC-202601-0016440,2026-01-24,2026-02-06,63837,pagada
16441,3998,FAC-202604-0016441,2026-04-02,2026-04-16,66123,pagada
16442,3998,FAC-202510-0016442,2025-10-20,2025-11-01,18394,pagada
16443,3998,FAC-202510-0016443,2025-10-21,2025-11-07,84536,vencida
16444,3998,FAC-202511-0016444,2025-11-20,2025-12-02,98185,pagada
16445,3998,FAC-202512-0016445,2025-12-23,2026-01-02,85420,pagada
16446,3998,FAC-202602-0016446,2026-02-22,2026-03-09,92871,pagada
16447,3999,FAC-202510-0016447,2025-10-12,2025-10-24,27732,pagada
16448,3999,FAC-202512-0016448,2025-12-18,2026-01-05,37488,pagada
16449,3999,FAC-202601-0016449,2026-01-19,2026-02-05,18342,vencida
16450,3999,FAC-202603-0016450,2026-03-07,2026-03-25,24622,pagada
16452,3999,FAC-202510-0016452,2025-10-10,2025-10-20,56733,pagada
16453,3999,FAC-202511-0016453,2025-11-20,2025-12-09,55791,pagada
16454,3999,FAC-202512-0016454,2025-12-14,2025-12-27,47546,pagada
16455,3999,FAC-202604-0016455,2026-04-09,2026-04-26,56820,pagada
16456,4000,FAC-202510-0016456,2025-10-07,2025-10-17,176828,pagada
16457,4000,FAC-202603-0016457,2026-03-24,2026-04-06,181316,pagada
16458,4001,FAC-202510-0016458,2025-10-17,2025-10-29,91782,vencida
16459,4001,FAC-202601-0016459,2026-01-01,2026-01-13,97126,pagada
16460,4002,FAC-202603-0016460,2026-03-14,2026-04-01,38431,pagada
16461,4003,FAC-202510-0016461,2025-10-06,2025-10-20,58921,pagada
16462,4003,FAC-202511-0016462,2025-11-09,2025-11-23,69744,pagada
16463,4003,FAC-202604-0016463,2026-04-04,2026-04-20,64926,vencida
16464,4004,FAC-202510-0016464,2025-10-05,2025-10-19,39733,pagada
16465,4004,FAC-202511-0016465,2025-11-03,2025-11-20,41955,pendiente
16466,4004,FAC-202601-0016466,2026-01-07,2026-01-24,36293,pendiente
16467,4004,FAC-202603-0016467,2026-03-17,2026-03-28,39171,pagada
16468,4004,FAC-202604-0016468,2026-04-19,2026-04-30,40584,pendiente
16470,4004,FAC-202601-0016470,2026-01-20,2026-02-01,79855,pagada
16471,4004,FAC-202602-0016471,2026-02-23,2026-03-06,82908,pagada
16474,4005,FAC-202604-0016474,2026-04-16,2026-04-26,24096,pagada
16475,4005,FAC-202603-0016475,2026-03-02,2026-03-17,29004,pagada
16477,4006,FAC-202512-0016477,2025-12-03,2025-12-13,48909,pagada
16478,4006,FAC-202510-0016478,2025-10-22,2025-11-07,324150,pagada
16479,4006,FAC-202511-0016479,2025-11-05,2025-11-23,323659,pagada
16480,4006,FAC-202512-0016480,2025-12-01,2025-12-11,335948,pagada
16481,4006,FAC-202510-0016481,2025-10-07,2025-10-26,135250,pagada
16482,4006,FAC-202601-0016482,2026-01-13,2026-01-29,140821,pagada
16483,4006,FAC-202511-0016483,2025-11-13,2025-11-24,50952,pagada
16484,4006,FAC-202512-0016484,2025-12-04,2025-12-23,60872,pagada
16485,4006,FAC-202602-0016485,2026-02-16,2026-03-02,48322,pagada
16486,4007,FAC-202510-0016486,2025-10-16,2025-10-30,37256,pendiente
16487,4007,FAC-202512-0016487,2025-12-04,2025-12-19,45291,pagada
16488,4007,FAC-202604-0016488,2026-04-15,2026-04-28,36042,pagada
16489,4008,FAC-202510-0016489,2025-10-13,2025-10-23,73993,vencida
16490,4008,FAC-202604-0016490,2026-04-13,2026-04-24,67323,pagada
16491,4008,FAC-202511-0016491,2025-11-06,2025-11-21,36673,pagada
16492,4008,FAC-202601-0016492,2026-01-06,2026-01-21,40533,pagada
16493,4009,FAC-202601-0016493,2026-01-01,2026-01-15,30379,pendiente
16494,4009,FAC-202602-0016494,2026-02-03,2026-02-14,26984,en_mora
16495,4009,FAC-202512-0016495,2025-12-22,2026-01-05,233263,pagada
16496,4009,FAC-202601-0016496,2026-01-15,2026-02-01,237642,pendiente
16497,4009,FAC-202602-0016497,2026-02-02,2026-02-16,234153,pendiente
16498,4009,FAC-202603-0016498,2026-03-17,2026-04-01,237464,pagada
16500,4011,FAC-202510-0016500,2025-10-18,2025-11-03,57189,pagada
16501,4011,FAC-202601-0016501,2026-01-16,2026-01-26,46829,pagada
16502,4011,FAC-202511-0016502,2025-11-13,2025-11-29,35144,pagada
16503,4011,FAC-202601-0016503,2026-01-11,2026-01-29,35609,pagada
16504,4011,FAC-202510-0016504,2025-10-02,2025-10-18,239922,en_mora
16505,4011,FAC-202604-0016505,2026-04-13,2026-04-25,248008,pagada
16506,4012,FAC-202510-0016506,2025-10-06,2025-10-17,18373,vencida
16507,4012,FAC-202602-0016507,2026-02-19,2026-03-02,21840,pagada
16509,4012,FAC-202510-0016509,2025-10-22,2025-11-08,37260,pagada
16510,4012,FAC-202512-0016510,2025-12-08,2025-12-22,28248,pagada
16511,4012,FAC-202604-0016511,2026-04-01,2026-04-18,29838,pagada
16512,4013,FAC-202511-0016512,2025-11-02,2025-11-13,21605,pendiente
16513,4013,FAC-202603-0016513,2026-03-07,2026-03-18,23177,pagada
16514,4013,FAC-202510-0016514,2025-10-22,2025-11-02,89154,pagada
16515,4013,FAC-202511-0016515,2025-11-13,2025-12-01,88825,pagada
16516,4013,FAC-202512-0016516,2025-12-16,2025-12-27,84826,en_mora
16517,4013,FAC-202601-0016517,2026-01-22,2026-02-07,81428,pendiente
16518,4013,FAC-202603-0016518,2026-03-11,2026-03-28,75461,pagada
16519,4014,FAC-202510-0016519,2025-10-03,2025-10-14,164801,pagada
16520,4014,FAC-202511-0016520,2025-11-11,2025-11-23,171416,pagada
16521,4014,FAC-202602-0016521,2026-02-16,2026-03-07,155826,pagada
16523,4014,FAC-202510-0016523,2025-10-18,2025-10-30,28515,pagada
16524,4014,FAC-202512-0016524,2025-12-06,2025-12-16,42288,pagada
16525,4014,FAC-202604-0016525,2026-04-22,2026-05-07,32430,pagada
16526,4014,FAC-202510-0016526,2025-10-12,2025-10-24,81878,pagada
16527,4014,FAC-202511-0016527,2025-11-13,2025-11-27,72607,pagada
16528,4014,FAC-202601-0016528,2026-01-23,2026-02-06,74617,pagada
16529,4014,FAC-202602-0016529,2026-02-05,2026-02-16,70693,pagada
16530,4015,FAC-202510-0016530,2025-10-06,2025-10-20,50368,pagada
16532,4015,FAC-202510-0016532,2025-10-11,2025-10-30,33252,pagada
16533,4015,FAC-202602-0016533,2026-02-07,2026-02-23,33253,pagada
16534,4015,FAC-202510-0016534,2025-10-16,2025-11-01,214382,pagada
16535,4015,FAC-202511-0016535,2025-11-22,2025-12-05,213630,pagada
16536,4015,FAC-202602-0016536,2026-02-06,2026-02-16,227086,pendiente
16537,4016,FAC-202510-0016537,2025-10-13,2025-10-25,92396,en_mora
16538,4016,FAC-202602-0016538,2026-02-12,2026-02-22,95297,pagada
16539,4017,FAC-202510-0016539,2025-10-12,2025-10-26,54092,pendiente
16540,4017,FAC-202510-0016540,2025-10-23,2025-11-11,104822,pagada
16541,4017,FAC-202601-0016541,2026-01-24,2026-02-03,95313,vencida
16542,4017,FAC-202602-0016542,2026-02-10,2026-03-01,107579,pagada
16543,4017,FAC-202603-0016543,2026-03-07,2026-03-20,109651,vencida
16544,4018,FAC-202603-0016544,2026-03-01,2026-03-12,199067,pendiente
16545,4019,FAC-202510-0016545,2025-10-09,2025-10-23,180622,pendiente
16546,4019,FAC-202603-0016546,2026-03-02,2026-03-12,174480,pendiente
16547,4019,FAC-202604-0016547,2026-04-12,2026-04-30,184132,pendiente
16548,4019,FAC-202510-0016548,2025-10-24,2025-11-08,54296,pendiente
16549,4019,FAC-202511-0016549,2025-11-04,2025-11-17,70727,pagada
16550,4019,FAC-202601-0016550,2026-01-09,2026-01-25,71780,pagada
16551,4020,FAC-202510-0016551,2025-10-22,2025-11-03,298542,pagada
16552,4020,FAC-202512-0016552,2025-12-08,2025-12-21,295081,vencida
16553,4020,FAC-202601-0016553,2026-01-24,2026-02-06,285468,pagada
16554,4020,FAC-202602-0016554,2026-02-06,2026-02-23,287940,pagada
16555,4020,FAC-202603-0016555,2026-03-06,2026-03-19,299743,en_mora
16556,4020,FAC-202604-0016556,2026-04-04,2026-04-19,297779,pagada
16557,4020,FAC-202510-0016557,2025-10-02,2025-10-18,108549,pagada
16558,4020,FAC-202511-0016558,2025-11-11,2025-11-23,101653,pagada
16559,4020,FAC-202602-0016559,2026-02-24,2026-03-10,104374,pagada
16560,4020,FAC-202510-0016560,2025-10-24,2025-11-12,83272,vencida
16562,4021,FAC-202510-0016562,2025-10-04,2025-10-21,175156,pagada
16563,4021,FAC-202511-0016563,2025-11-08,2025-11-20,158056,pagada
16564,4021,FAC-202604-0016564,2026-04-23,2026-05-08,158143,pagada
16565,4022,FAC-202510-0016565,2025-10-06,2025-10-22,184787,pagada
16566,4022,FAC-202511-0016566,2025-11-08,2025-11-23,183081,vencida
16567,4022,FAC-202601-0016567,2026-01-04,2026-01-22,182976,pendiente
16568,4023,FAC-202510-0016568,2025-10-07,2025-10-25,56402,en_mora
16570,4023,FAC-202604-0016570,2026-04-07,2026-04-25,59419,pagada
16571,4023,FAC-202510-0016571,2025-10-20,2025-11-03,319839,pagada
16572,4023,FAC-202511-0016572,2025-11-16,2025-11-30,322080,pagada
16573,4023,FAC-202603-0016573,2026-03-21,2026-04-05,326530,pagada
16574,4023,FAC-202604-0016574,2026-04-10,2026-04-21,316610,pagada
16575,4024,FAC-202510-0016575,2025-10-02,2025-10-15,100513,pagada
16576,4024,FAC-202511-0016576,2025-11-10,2025-11-26,109857,pagada
16577,4024,FAC-202512-0016577,2025-12-15,2025-12-30,111281,pagada
16578,4024,FAC-202602-0016578,2026-02-14,2026-02-25,113329,pagada
16579,4024,FAC-202603-0016579,2026-03-20,2026-04-01,102576,vencida
16581,4025,FAC-202512-0016581,2025-12-09,2025-12-21,21822,pagada
16582,4025,FAC-202602-0016582,2026-02-15,2026-03-04,14165,pagada
16583,4025,FAC-202510-0016583,2025-10-22,2025-11-05,269080,en_mora
16584,4025,FAC-202601-0016584,2026-01-15,2026-02-02,262277,pagada
16586,4025,FAC-202603-0016586,2026-03-03,2026-03-21,268131,pagada
16587,4025,FAC-202604-0016587,2026-04-03,2026-04-15,271567,pagada
16588,4025,FAC-202510-0016588,2025-10-07,2025-10-23,27723,pagada
16589,4025,FAC-202512-0016589,2025-12-17,2026-01-05,36741,pendiente
16590,4025,FAC-202603-0016590,2026-03-14,2026-03-25,28583,pendiente
16591,4025,FAC-202602-0016591,2026-02-16,2026-03-01,40995,pagada
16592,4025,FAC-202604-0016592,2026-04-10,2026-04-20,43394,pagada
16593,4026,FAC-202510-0016593,2025-10-18,2025-10-30,163576,pagada
16595,4026,FAC-202512-0016595,2025-12-12,2025-12-26,173674,pagada
16596,4027,FAC-202510-0016596,2025-10-03,2025-10-20,141770,vencida
16597,4027,FAC-202603-0016597,2026-03-01,2026-03-18,136530,vencida
16598,4028,FAC-202510-0016598,2025-10-08,2025-10-19,138415,pagada
16599,4028,FAC-202512-0016599,2025-12-23,2026-01-08,138008,vencida
16600,4028,FAC-202604-0016600,2026-04-22,2026-05-03,134496,pagada
16601,4028,FAC-202510-0016601,2025-10-24,2025-11-09,328306,pendiente
16602,4028,FAC-202511-0016602,2025-11-13,2025-11-27,330063,pagada
16603,4028,FAC-202510-0016603,2025-10-13,2025-10-31,65576,pagada
16604,4028,FAC-202512-0016604,2025-12-14,2025-12-28,68885,pagada
16605,4028,FAC-202601-0016605,2026-01-15,2026-01-26,76191,pendiente
16606,4028,FAC-202602-0016606,2026-02-11,2026-02-28,59307,pagada
16607,4028,FAC-202603-0016607,2026-03-04,2026-03-16,68071,pagada
16608,4028,FAC-202604-0016608,2026-04-07,2026-04-20,61342,pendiente
16609,4029,FAC-202510-0016609,2025-10-03,2025-10-15,89413,pagada
16610,4029,FAC-202602-0016610,2026-02-14,2026-02-27,86803,pagada
16611,4029,FAC-202604-0016611,2026-04-19,2026-05-03,74752,pagada
16612,4029,FAC-202510-0016612,2025-10-23,2025-11-07,50307,pendiente
16613,4029,FAC-202512-0016613,2025-12-04,2025-12-16,54520,pagada
16614,4030,FAC-202510-0016614,2025-10-02,2025-10-19,66974,en_mora
16615,4030,FAC-202510-0016615,2025-10-02,2025-10-17,18696,pagada
16616,4030,FAC-202602-0016616,2026-02-07,2026-02-18,18047,pagada
16617,4030,FAC-202512-0016617,2025-12-20,2026-01-03,50281,pagada
16618,4030,FAC-202602-0016618,2026-02-16,2026-03-03,41515,pagada
16619,4030,FAC-202604-0016619,2026-04-04,2026-04-14,53306,pagada
16620,4031,FAC-202510-0016620,2025-10-09,2025-10-24,67618,pagada
16623,4031,FAC-202510-0016623,2025-10-18,2025-11-05,54159,pagada
16624,4031,FAC-202511-0016624,2025-11-13,2025-11-27,48984,pagada
16626,4031,FAC-202603-0016626,2026-03-01,2026-03-17,44162,pagada
16629,4031,FAC-202602-0016629,2026-02-18,2026-02-28,152390,pagada
16630,4031,FAC-202603-0016630,2026-03-13,2026-03-25,159152,pagada
16632,4032,FAC-202512-0016632,2025-12-07,2025-12-23,31119,pagada
16633,4033,FAC-202510-0016633,2025-10-08,2025-10-26,34481,pagada
16634,4034,FAC-202510-0016634,2025-10-02,2025-10-13,42907,pendiente
16635,4034,FAC-202602-0016635,2026-02-05,2026-02-22,47284,vencida
16636,4034,FAC-202604-0016636,2026-04-08,2026-04-21,38457,vencida
16637,4035,FAC-202510-0016637,2025-10-02,2025-10-12,80233,pagada
16638,4035,FAC-202601-0016638,2026-01-23,2026-02-11,88749,pagada
16639,4035,FAC-202602-0016639,2026-02-14,2026-02-27,96850,pagada
16640,4036,FAC-202510-0016640,2025-10-01,2025-10-11,80406,pagada
16641,4036,FAC-202511-0016641,2025-11-17,2025-12-04,69086,pagada
16642,4036,FAC-202602-0016642,2026-02-12,2026-02-23,76866,pagada
16643,4037,FAC-202510-0016643,2025-10-21,2025-11-06,64423,pagada
16644,4037,FAC-202602-0016644,2026-02-12,2026-02-23,65205,pagada
16645,4037,FAC-202604-0016645,2026-04-17,2026-05-03,71554,en_mora
16646,4038,FAC-202510-0016646,2025-10-19,2025-11-05,202390,pagada
16647,4038,FAC-202512-0016647,2025-12-02,2025-12-21,215626,en_mora
16648,4038,FAC-202601-0016648,2026-01-07,2026-01-21,220116,pendiente
16649,4038,FAC-202602-0016649,2026-02-24,2026-03-09,211830,pendiente
16650,4038,FAC-202510-0016650,2025-10-13,2025-10-29,32140,pagada
16652,4038,FAC-202602-0016652,2026-02-18,2026-03-05,39825,pagada
16653,4038,FAC-202510-0016653,2025-10-18,2025-10-28,31203,pagada
16654,4038,FAC-202512-0016654,2025-12-17,2025-12-31,42667,pendiente
16655,4038,FAC-202602-0016655,2026-02-18,2026-03-08,32339,pendiente
16656,4038,FAC-202604-0016656,2026-04-14,2026-04-27,41291,pagada
16657,4039,FAC-202510-0016657,2025-10-13,2025-10-27,80329,pagada
16658,4039,FAC-202603-0016658,2026-03-14,2026-03-27,78303,pagada
16659,4039,FAC-202510-0016659,2025-10-17,2025-11-05,319131,pagada
16660,4039,FAC-202511-0016660,2025-11-07,2025-11-26,311940,pagada
16661,4039,FAC-202512-0016661,2025-12-07,2025-12-25,320012,en_mora
16662,4039,FAC-202602-0016662,2026-02-09,2026-02-21,315330,pagada
16663,4039,FAC-202603-0016663,2026-03-19,2026-04-01,311650,pagada
16664,4039,FAC-202604-0016664,2026-04-15,2026-05-02,320445,pagada
16665,4040,FAC-202510-0016665,2025-10-04,2025-10-22,38584,pagada
16666,4040,FAC-202511-0016666,2025-11-24,2025-12-09,26649,pagada
16667,4040,FAC-202510-0016667,2025-10-23,2025-11-09,39353,pagada
