"id_llamada","id_cliente","id_agente","id_departamento","id_caso","id_tipo_servicio","id_motivo","id_resultado","tipo_llamada","fecha_hora_inicio","fecha_hora_fin","duracion_segundos","tiempo_espera_segundos","canal","requiere_seguimiento"
"46013","2589","4","5","23415","5","14","1","entrante","2025-11-11 13:43:57","2025-11-11 13:47:43","226","82","voip","0"
"120832","18917","22","5","","5","14","1","entrante","2025-11-11 13:44:37","2025-11-11 13:48:31","234","45","telefono","0"
"86734","19377","38","1","","1","3","6","entrante","2025-11-11 13:45:32","2025-11-11 13:49:13","221","12","telefono","1"
"72775","6921","155","5","","5","14","1","entrante","2025-11-11 13:45:49","2025-11-11 13:49:48","239","87","telefono","0"
"62696","21936","16","4","","4","12","3","saliente","2025-11-11 13:47:13","2025-11-11 13:51:07","234","61","telefono","1"
"68560","29055","175","1","","1","3","1","saliente","2025-11-11 13:47:58","2025-11-11 13:53:45","347","110","telefono","0"
"106128","29692","150","1","","1","2","1","entrante","2025-11-11 13:48:24","2025-11-11 13:53:20","296","107","telefono","0"
"75960","6034","","1","","1","1","5","entrante","2025-11-11 13:48:27","2025-11-11 13:48:44","17","123","telefono","0"
"32343","14313","180","2","16448","2","6","1","entrante","2025-11-11 13:48:57","2025-11-11 13:56:43","466","136","voip","0"
"107646","9071","7","1","","1","3","3","entrante","2025-11-11 13:49:11","2025-11-11 13:53:42","271","34","telefono","1"
"61034","22558","167","5","","5","13","1","entrante","2025-11-11 13:49:42","2025-11-11 13:54:04","262","76","telefono","0"
"67735","18342","97","5","","5","14","1","entrante","2025-11-11 13:50:03","2025-11-11 13:51:14","71","98","voip","0"
"37925","13094","159","1","19315","1","1","1","entrante","2025-11-11 13:50:05","2025-11-11 13:54:35","270","127","telefono","0"
"18387","5529","152","1","9320","1","2","2","entrante","2025-11-11 13:50:36","2025-11-11 13:58:57","501","54","telefono","1"
"110826","21875","78","1","","1","1","1","entrante","2025-11-11 13:51:00","2025-11-11 13:56:29","329","60","telefono","0"
"21129","17508","49","1","10723","1","1","1","entrante","2025-11-11 13:51:14","2025-11-11 13:54:39","205","31","telefono","0"
"8348","8951","149","3","4220","3","9","3","entrante","2025-11-11 13:52:22","2025-11-11 13:56:16","234","82","telefono","1"
"114021","16561","155","5","","5","15","6","entrante","2025-11-11 13:52:59","2025-11-11 13:55:46","167","76","telefono","1"
"24366","14229","33","2","12360","2","6","6","entrante","2025-11-11 13:55:16","2025-11-11 13:59:50","274","145","campana","1"
"87278","18902","90","5","","5","13","1","entrante","2025-11-11 13:56:02","2025-11-11 13:59:13","191","68","voip","0"
"91030","7243","110","3","","3","9","1","saliente","2025-11-11 13:57:04","2025-11-11 13:59:50","166","46","telefono","0"
"117276","7588","74","3","","3","7","1","saliente","2025-11-11 13:57:22","2025-11-11 14:02:12","290","39","telefono","0"
"90535","27936","160","2","","2","6","1","saliente","2025-11-11 13:57:42","2025-11-11 14:04:38","416","115","voip","0"
"21765","153","8","5","11038","5","14","2","entrante","2025-11-11 13:58:02","2025-11-11 14:02:41","279","95","telefono","1"
"51593","12349","112","2","26230","2","6","3","entrante","2025-11-11 14:00:28","2025-11-11 14:11:38","670","137","campana","1"
"88634","13467","12","1","","1","2","1","entrante","2025-11-11 14:03:11","2025-11-11 14:05:37","146","106","telefono","0"
"125191","600","68","1","","1","2","1","entrante","2025-11-11 14:06:16","2025-11-11 14:12:16","360","108","telefono","0"
"109310","13755","1","1","","1","2","1","entrante","2025-11-11 14:07:57","2025-11-11 14:12:08","251","64","telefono","0"
"61892","15006","79","3","","3","9","1","entrante","2025-11-11 14:11:15","2025-11-11 14:13:23","128","47","voip","0"
"69969","870","137","5","","5","15","3","saliente","2025-11-11 14:11:28","2025-11-11 14:15:28","240","121","voip","1"
"86350","16074","176","2","","2","6","6","entrante","2025-11-11 14:11:43","2025-11-11 14:17:47","364","88","telefono","1"
"113612","25559","135","5","","5","14","1","entrante","2025-11-11 14:12:20","2025-11-11 14:14:59","159","124","voip","0"
"99061","15411","97","5","","5","15","1","saliente","2025-11-11 14:12:44","2025-11-11 14:15:10","146","63","telefono","0"
"53412","15452","40","1","27141","1","3","1","entrante","2025-11-11 14:16:12","2025-11-11 14:21:56","344","61","voip","0"
"35368","10282","74","3","18003","3","9","2","entrante","2025-11-11 14:17:13","2025-11-11 14:20:30","197","115","telefono","1"
"66573","27873","117","2","","2","5","6","entrante","2025-11-11 14:17:40","2025-11-11 14:27:02","562","89","telefono","1"
"17384","20050","36","5","8800","5","14","3","entrante","2025-11-11 14:21:45","2025-11-11 14:26:16","271","86","campana","1"
"121393","25990","89","1","","1","2","1","saliente","2025-11-11 14:22:55","2025-11-11 14:25:25","150","13","telefono","0"
"90274","28256","104","5","","5","13","1","saliente","2025-11-11 14:23:56","2025-11-11 14:26:24","148","100","telefono","0"
"65530","16350","31","4","","4","10","1","entrante","2025-11-11 14:24:41","2025-11-11 14:27:08","147","77","telefono","0"
"82377","29493","102","4","","4","10","6","saliente","2025-11-11 14:24:43","2025-11-11 14:26:42","119","48","telefono","1"
"31454","19815","162","5","15972","5","14","1","entrante","2025-11-11 14:24:45","2025-11-11 14:29:46","301","187","telefono","0"
"116160","1406","51","5","","5","15","1","entrante","2025-11-11 14:26:44","2025-11-11 14:29:31","167","111","telefono","0"
"24760","14951","171","2","12561","2","4","1","entrante","2025-11-11 14:26:47","2025-11-11 14:33:31","404","0","telefono","0"
"103066","22586","","1","","1","2","4","entrante","2025-11-11 14:28:09","2025-11-11 14:29:08","59","79","telefono","0"
"11786","3606","81","3","5966","3","9","2","entrante","2025-11-11 14:28:24","2025-11-11 14:32:47","263","25","telefono","1"
"2759","9162","112","2","1417","2","6","3","entrante","2025-11-11 14:28:57","2025-11-11 14:43:40","883","132","telefono","1"
"68961","5853","180","2","","2","4","1","entrante","2025-11-11 14:31:08","2025-11-11 14:41:48","640","104","telefono","0"
"91621","5809","106","3","","3","7","3","entrante","2025-11-11 14:31:09","2025-11-11 14:34:42","213","56","voip","1"
"8342","16575","172","1","4218","1","3","6","entrante","2025-11-11 14:33:42","2025-11-11 14:39:10","328","41","telefono","1"
"53091","26370","35","4","26980","4","11","1","saliente","2025-11-11 14:33:53","2025-11-11 14:37:28","215","0","telefono","0"
"45594","8070","60","4","23206","4","10","1","saliente","2025-11-11 14:34:56","2025-11-11 14:38:21","205","29","voip","0"
"89659","5946","92","1","","1","3","1","saliente","2025-11-11 14:34:58","2025-11-11 14:38:16","198","143","telefono","0"
"55871","11121","131","1","28369","1","3","1","entrante","2025-11-11 14:38:59","2025-11-11 14:43:09","250","53","telefono","0"
"24470","8958","89","1","12417","1","1","1","entrante","2025-11-11 14:40:58","2025-11-11 14:50:16","558","85","voip","0"
"52150","11411","75","5","26515","5","15","1","entrante","2025-11-11 14:42:38","2025-11-11 14:46:54","256","103","campana","0"
"75415","11890","81","3","","3","9","1","entrante","2025-11-11 14:42:52","2025-11-11 14:45:21","149","82","telefono","0"
"32228","10824","175","1","16383","1","3","1","entrante","2025-11-11 14:43:16","2025-11-11 14:49:39","383","110","voip","0"
"36243","23715","112","2","18441","2","4","3","entrante","2025-11-11 14:43:49","2025-11-11 14:49:45","356","124","voip","1"
"30235","7451","89","1","15353","1","1","6","entrante","2025-11-11 14:45:19","2025-11-11 14:50:44","325","84","telefono","1"
"7012","12545","116","2","3550","2","4","2","entrante","2025-11-11 14:46:40","2025-11-11 14:56:14","574","128","telefono","1"
"115679","25791","4","5","","5","13","1","entrante","2025-11-11 14:46:58","2025-11-11 14:50:53","235","95","telefono","0"
"42790","16075","75","5","21791","5","13","1","entrante","2025-11-11 14:48:20","2025-11-11 14:52:33","253","57","voip","0"
"98564","1649","100","2","","2","6","1","entrante","2025-11-11 14:50:20","2025-11-11 14:55:52","332","76","telefono","0"
"11888","18148","125","1","6014","1","2","3","entrante","2025-11-11 14:50:25","2025-11-11 14:57:35","430","154","voip","1"
"53748","19081","174","2","27310","2","6","6","entrante","2025-11-11 14:50:48","2025-11-11 14:56:51","363","176","campana","1"
"72089","4571","57","5","","5","13","1","entrante","2025-11-11 14:51:39","2025-11-11 14:55:35","236","89","voip","0"
"89148","28545","","5","","5","13","5","entrante","2025-11-11 14:52:33","2025-11-11 14:52:57","24","129","telefono","0"
"115893","8791","142","1","","1","3","6","saliente","2025-11-11 14:53:01","2025-11-11 14:55:37","156","52","telefono","1"
"115963","12984","36","5","","5","13","1","saliente","2025-11-11 14:53:16","2025-11-11 14:58:35","319","62","telefono","0"
"91694","2865","59","3","","3","7","1","entrante","2025-11-11 14:53:28","2025-11-11 14:55:48","140","38","telefono","0"
"60744","12507","","5","","5","14","4","entrante","2025-11-11 14:54:31","2025-11-11 14:55:39","68","83","telefono","0"
"28472","3524","41","4","14447","4","11","1","saliente","2025-11-11 14:55:33","2025-11-11 14:58:46","193","12","telefono","0"
"87134","27536","94","1","","1","3","1","entrante","2025-11-11 14:56:48","2025-11-11 14:58:47","119","74","voip","0"
"34858","14185","51","5","17737","5","14","2","entrante","2025-11-11 14:59:14","2025-11-11 15:03:39","265","163","telefono","1"
"44183","23367","78","1","22467","1","2","1","entrante","2025-11-11 14:59:14","2025-11-11 15:10:17","663","37","campana","0"
"17833","17946","30","1","9025","1","3","6","entrante","2025-11-11 14:59:54","2025-11-11 15:05:26","332","41","campana","1"
"44979","12770","75","5","22899","5","13","2","entrante","2025-11-11 15:01:04","2025-11-11 15:06:20","316","34","voip","1"
"88957","5587","66","3","","3","9","1","entrante","2025-11-11 15:02:20","2025-11-11 15:08:34","374","37","telefono","0"
"25644","22453","112","2","13025","2","5","3","entrante","2025-11-11 15:02:28","2025-11-11 15:09:47","439","129","telefono","1"
"124950","5409","104","5","","5","14","1","entrante","2025-11-11 15:02:56","2025-11-11 15:07:59","303","120","voip","0"
"76909","21804","135","5","","5","14","1","entrante","2025-11-11 15:03:04","2025-11-11 15:06:00","176","26","telefono","0"
"25006","16850","81","3","12685","3","9","1","entrante","2025-11-11 15:04:17","2025-11-11 15:10:20","363","71","voip","0"
"97556","12673","168","3","","3","8","1","entrante","2025-11-11 15:04:48","2025-11-11 15:08:02","194","48","voip","0"
"39472","22106","28","4","20114","4","12","3","entrante","2025-11-11 15:05:27","2025-11-11 15:09:31","244","170","telefono","1"
"119457","16581","2","5","","5","15","3","entrante","2025-11-11 15:05:30","2025-11-11 15:11:02","332","159","telefono","1"
"40577","27518","106","3","20671","3","9","1","entrante","2025-11-11 15:06:18","2025-11-11 15:09:21","183","98","telefono","0"
"44941","21864","32","5","22881","5","13","1","entrante","2025-11-11 15:06:57","2025-11-11 15:09:20","143","95","voip","0"
"52223","24213","76","2","26556","2","4","3","entrante","2025-11-11 15:07:55","2025-11-11 15:21:38","823","91","telefono","1"
"116462","29499","70","2","","2","6","3","saliente","2025-11-11 15:08:25","2025-11-11 15:15:15","410","57","voip","1"
"74148","19125","158","1","","1","3","6","entrante","2025-11-11 15:08:42","2025-11-11 15:12:27","225","0","telefono","1"
"30171","14225","85","1","15316","1","1","3","entrante","2025-11-11 15:09:05","2025-11-11 15:14:34","329","139","telefono","1"
"85429","27910","126","5","","5","14","1","saliente","2025-11-11 15:09:05","2025-11-11 15:15:05","360","113","telefono","0"
"69509","15419","56","4","","4","10","7","saliente","2025-11-11 15:09:31","2025-11-11 15:11:42","131","60","telefono","0"
"111199","210","40","1","","1","3","6","entrante","2025-11-11 15:10:46","2025-11-11 15:13:46","180","66","telefono","1"
"50538","12362","45","2","25693","2","5","6","entrante","2025-11-11 15:11:31","2025-11-11 15:20:38","547","38","telefono","1"
"63158","28817","8","5","","5","13","1","entrante","2025-11-11 15:11:51","2025-11-11 15:15:05","194","136","telefono","0"
"89725","9319","98","2","","2","4","1","saliente","2025-11-11 15:13:18","2025-11-11 15:22:33","555","96","telefono","0"
"113706","17415","","2","","2","6","4","saliente","2025-11-11 15:13:54","2025-11-11 15:15:03","69","40","telefono","0"
"19340","15327","130","1","9815","1","3","1","entrante","2025-11-11 15:15:07","2025-11-11 15:21:26","379","75","voip","0"
"33015","10188","169","5","16792","5","13","3","entrante","2025-11-11 15:16:13","2025-11-11 15:25:53","580","57","telefono","1"
"22775","16628","22","5","11542","5","14","1","entrante","2025-11-11 15:19:17","2025-11-11 15:25:09","352","82","telefono","0"
"64007","27303","133","1","","1","1","3","entrante","2025-11-11 15:19:53","2025-11-11 15:22:08","135","35","telefono","1"
"82055","9028","26","5","","5","13","1","entrante","2025-11-11 15:20:07","2025-11-11 15:22:01","114","94","voip","0"
"106503","5927","118","3","","3","8","6","entrante","2025-11-11 15:22:18","2025-11-11 15:26:17","239","87","voip","1"
"13254","28885","132","1","6730","1","1","3","entrante","2025-11-11 15:22:48","2025-11-11 15:29:15","387","0","telefono","1"
"76261","3175","135","5","","5","15","1","entrante","2025-11-11 15:22:56","2025-11-11 15:25:27","151","98","telefono","0"
"24646","7390","143","2","12501","2","6","1","entrante","2025-11-11 15:23:23","2025-11-11 15:29:06","343","52","telefono","0"
"58624","18989","35","4","","4","10","1","entrante","2025-11-11 15:23:24","2025-11-11 15:25:39","135","85","telefono","0"
"112362","13537","134","2","","2","5","1","entrante","2025-11-11 15:23:45","2025-11-11 15:30:46","421","36","voip","0"
"33393","17612","2","5","16989","5","14","1","entrante","2025-11-11 15:24:03","2025-11-11 15:32:41","518","106","telefono","0"
"45568","12286","38","1","23197","1","1","3","entrante","2025-11-11 15:25:46","2025-11-11 15:28:31","165","61","telefono","1"
"28023","26492","83","3","14205","3","9","1","entrante","2025-11-11 15:26:23","2025-11-11 15:29:57","214","67","telefono","0"
"99010","16061","65","4","","4","12","1","saliente","2025-11-11 15:27:18","2025-11-11 15:31:33","255","18","telefono","0"
"63441","24453","28","4","","4","10","1","saliente","2025-11-11 15:27:34","2025-11-11 15:32:03","269","60","telefono","0"
"90371","23754","91","1","","1","2","1","entrante","2025-11-11 15:27:55","2025-11-11 15:31:13","198","98","telefono","0"
"15451","12439","143","2","7819","2","6","1","entrante","2025-11-11 15:28:54","2025-11-11 15:39:54","660","139","telefono","0"
"122642","26423","169","5","","5","13","1","entrante","2025-11-11 15:29:09","2025-11-11 15:33:26","257","68","telefono","0"
"65081","12108","58","4","","4","11","1","saliente","2025-11-11 15:29:18","2025-11-11 15:33:31","253","46","telefono","0"
"47753","20047","119","4","24306","4","10","1","saliente","2025-11-11 15:29:26","2025-11-11 15:33:18","232","58","campana","0"
"111917","23442","68","1","","1","1","1","entrante","2025-11-11 15:29:28","2025-11-11 15:32:28","180","62","telefono","0"
"24698","25291","52","2","12532","2","5","3","entrante","2025-11-11 15:29:30","2025-11-11 15:41:01","691","147","telefono","1"
"69469","20983","56","4","","4","11","1","saliente","2025-11-11 15:30:24","2025-11-11 15:33:35","191","54","telefono","0"
"82574","2695","89","1","","1","3","1","entrante","2025-11-11 15:30:46","2025-11-11 15:35:36","290","7","telefono","0"
"44987","20582","91","1","22903","1","3","3","entrante","2025-11-11 15:31:00","2025-11-11 15:40:07","547","132","telefono","1"
"63667","24082","54","4","","4","12","1","saliente","2025-11-11 15:31:57","2025-11-11 15:35:18","201","29","telefono","0"
"80512","25567","121","2","","2","6","1","saliente","2025-11-11 15:33:07","2025-11-11 15:38:07","300","130","voip","0"
"94421","20059","171","2","","2","6","1","entrante","2025-11-11 15:33:34","2025-11-11 15:41:07","453","86","voip","0"
"72757","16948","13","3","","3","7","7","entrante","2025-11-11 15:34:55","2025-11-11 15:37:29","154","31","telefono","0"
"120948","13294","150","1","","1","3","1","saliente","2025-11-11 15:37:05","2025-11-11 15:39:25","140","34","voip","0"
"63790","6560","115","2","","2","6","1","entrante","2025-11-11 15:38:26","2025-11-11 15:51:08","762","109","telefono","0"
"116384","5016","36","5","","5","13","1","saliente","2025-11-11 15:39:01","2025-11-11 15:42:17","196","73","voip","0"
"98830","4574","81","3","","3","7","1","entrante","2025-11-11 15:41:08","2025-11-11 15:45:43","275","11","telefono","0"
"101980","22300","118","3","","3","8","1","entrante","2025-11-11 15:41:43","2025-11-11 15:44:10","147","19","voip","0"
