id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
3619,20834,2,5,Caso 3619 asociado a motivo 5,2026-01-08 15:00:59,2026-01-25 23:00:59,cerrado,1,baja
3620,17432,2,4,Caso 3620 asociado a motivo 4,2026-01-26 14:14:50,,en_proceso,0,media
3621,6271,2,5,Caso 3621 asociado a motivo 5,2025-11-12 08:46:36,2025-11-20 19:46:36,cerrado,1,media
3622,13916,3,8,Caso 3622 asociado a motivo 8,2026-03-18 11:05:35,,en_proceso,0,media
3623,12668,3,8,Caso 3623 asociado a motivo 8,2025-12-23 12:45:23,2026-01-10 12:45:23,cerrado,1,media
3624,20584,2,4,Caso 3624 asociado a motivo 4,2026-01-01 15:40:45,,en_proceso,0,media
3625,19077,1,2,Caso 3625 asociado a motivo 2,2026-04-08 09:56:58,2026-04-22 10:56:58,cerrado,1,media
3626,16839,2,5,Caso 3626 asociado a motivo 5,2026-03-23 14:06:28,2026-04-11 01:06:28,cancelado,0,media
3627,26446,5,14,Caso 3627 asociado a motivo 14,2026-04-09 14:43:07,2026-04-14 01:43:07,cerrado,1,alta
3628,14660,2,5,Caso 3628 asociado a motivo 5,2026-02-09 09:52:47,2026-02-10 14:52:47,cancelado,0,alta
3629,2200,5,15,Caso 3629 asociado a motivo 15,2025-11-26 16:30:14,2025-11-30 00:30:14,cerrado,1,media
3630,22979,1,2,Caso 3630 asociado a motivo 2,2026-02-25 03:57:33,2026-03-12 05:57:33,cerrado,0,baja
3631,15308,1,1,Caso 3631 asociado a motivo 1,2026-01-01 11:29:22,,en_proceso,0,baja
3632,25732,2,6,Caso 3632 asociado a motivo 6,2025-10-29 11:14:06,2025-11-04 22:14:06,cerrado,0,baja
3633,27203,3,9,Caso 3633 asociado a motivo 9,2025-12-10 12:20:44,2025-12-25 12:20:44,cerrado,1,media
3634,9743,4,11,Caso 3634 asociado a motivo 11,2026-02-14 10:04:25,2026-02-16 18:04:25,cerrado,0,media
3635,26769,1,1,Caso 3635 asociado a motivo 1,2026-02-20 19:42:45,2026-02-25 21:42:45,cerrado,1,baja
3636,16356,2,4,Caso 3636 asociado a motivo 4,2026-04-10 11:54:47,,en_proceso,0,media
3637,21155,5,15,Caso 3637 asociado a motivo 15,2025-10-13 12:02:35,2025-10-15 13:02:35,cerrado,1,baja
3638,23447,2,4,Caso 3638 asociado a motivo 4,2026-04-06 09:56:04,,en_proceso,0,baja
3639,25309,2,6,Caso 3639 asociado a motivo 6,2025-12-22 16:04:00,,en_proceso,0,media
3640,20023,5,14,Caso 3640 asociado a motivo 14,2025-10-19 09:51:40,2025-11-08 20:51:40,cerrado,0,media
3641,28045,2,6,Caso 3641 asociado a motivo 6,2026-04-06 18:07:04,2026-04-17 03:07:04,cerrado,1,baja
3642,19472,1,3,Caso 3642 asociado a motivo 3,2025-11-15 08:28:52,2025-11-26 11:28:52,cerrado,1,baja
3643,25067,5,13,Caso 3643 asociado a motivo 13,2026-03-17 08:25:35,2026-03-28 18:25:35,cerrado,0,baja
3644,7220,2,5,Caso 3644 asociado a motivo 5,2025-11-19 10:36:25,2025-11-30 20:36:25,cerrado,1,media
3645,7314,5,13,Caso 3645 asociado a motivo 13,2026-03-26 14:13:57,2026-04-03 14:13:57,cerrado,0,media
3646,25273,5,15,Caso 3646 asociado a motivo 15,2025-12-01 14:23:09,2025-12-02 18:23:09,cerrado,1,media
3647,23998,2,6,Caso 3647 asociado a motivo 6,2025-11-25 14:40:58,,en_proceso,0,alta
3648,28314,2,4,Caso 3648 asociado a motivo 4,2025-12-09 07:10:02,,en_proceso,0,media
3649,29734,5,14,Caso 3649 asociado a motivo 14,2026-01-16 12:55:26,2026-01-19 23:55:26,cerrado,0,baja
3650,21017,5,14,Caso 3650 asociado a motivo 14,2026-01-02 12:06:07,2026-01-15 17:06:07,cerrado,1,baja
3651,27818,2,4,Caso 3651 asociado a motivo 4,2025-11-21 11:54:58,2025-12-03 16:54:58,cerrado,1,media
3652,17522,5,15,Caso 3652 asociado a motivo 15,2026-02-26 17:28:06,,en_proceso,0,media
3653,16591,1,1,Caso 3653 asociado a motivo 1,2026-02-22 11:52:58,,en_proceso,0,alta
3654,2534,2,4,Caso 3654 asociado a motivo 4,2025-11-19 10:24:19,2025-12-06 21:24:19,cerrado,0,baja
3655,16366,5,15,Caso 3655 asociado a motivo 15,2026-04-02 09:10:56,2026-04-06 17:10:56,cerrado,0,alta
3656,16422,1,1,Caso 3656 asociado a motivo 1,2025-12-04 10:31:33,2025-12-07 17:31:33,cerrado,0,media
3657,2398,5,14,Caso 3657 asociado a motivo 14,2025-12-24 10:19:54,2025-12-24 15:19:54,cerrado,0,media
3658,13611,1,2,Caso 3658 asociado a motivo 2,2025-10-22 18:19:04,2025-11-05 03:19:04,cerrado,1,baja
3659,25061,3,8,Caso 3659 asociado a motivo 8,2026-02-16 16:33:23,2026-02-27 00:33:23,cerrado,1,baja
3660,2073,5,15,Caso 3660 asociado a motivo 15,2026-02-26 02:59:34,,en_proceso,0,baja
3661,25001,2,5,Caso 3661 asociado a motivo 5,2025-12-11 12:55:34,2025-12-17 16:55:34,cerrado,1,baja
3662,4540,1,2,Caso 3662 asociado a motivo 2,2026-03-11 08:15:52,,en_proceso,0,media
3663,22065,5,14,Caso 3663 asociado a motivo 14,2025-10-31 19:07:00,,en_proceso,0,alta
3664,24578,5,15,Caso 3664 asociado a motivo 15,2025-10-23 17:59:26,2025-10-28 21:59:26,cerrado,0,alta
3665,2508,5,13,Caso 3665 asociado a motivo 13,2026-02-17 08:18:03,2026-02-27 12:18:03,cerrado,1,baja
3666,8079,2,5,Caso 3666 asociado a motivo 5,2026-02-02 16:48:14,2026-02-17 01:48:14,cerrado,0,baja
3667,7176,3,9,Caso 3667 asociado a motivo 9,2026-01-17 09:05:30,2026-01-25 14:05:30,cerrado,1,media
3668,11525,3,9,Caso 3668 asociado a motivo 9,2025-10-27 12:48:04,,en_proceso,0,baja
3669,6176,5,13,Caso 3669 asociado a motivo 13,2025-12-15 11:57:48,2025-12-26 15:57:48,cerrado,1,baja
3670,29292,1,3,Caso 3670 asociado a motivo 3,2026-03-26 09:05:40,2026-04-01 20:05:40,cerrado,1,baja
3671,275,2,4,Caso 3671 asociado a motivo 4,2026-02-25 08:43:58,2026-03-02 10:43:58,cerrado,1,media
3672,13429,5,13,Caso 3672 asociado a motivo 13,2026-01-23 09:07:17,,en_proceso,0,baja
3673,19538,1,1,Caso 3673 asociado a motivo 1,2025-12-04 13:09:48,,en_proceso,0,baja
3674,3433,5,13,Caso 3674 asociado a motivo 13,2025-12-16 00:19:58,2025-12-30 01:19:58,cerrado,1,baja
3675,26462,5,13,Caso 3675 asociado a motivo 13,2026-02-28 09:49:35,2026-03-04 12:49:35,cerrado,0,media
3676,22160,1,1,Caso 3676 asociado a motivo 1,2025-12-20 13:49:23,2025-12-26 00:49:23,cerrado,1,media
3677,15435,4,11,Caso 3677 asociado a motivo 11,2026-04-06 09:41:34,,en_proceso,0,alta
3678,16656,5,13,Caso 3678 asociado a motivo 13,2026-02-24 10:14:58,2026-02-25 15:14:58,cerrado,0,baja
3679,24685,2,6,Caso 3679 asociado a motivo 6,2026-03-20 11:20:06,2026-04-02 16:20:06,cerrado,0,media
3680,12595,1,3,Caso 3680 asociado a motivo 3,2025-11-04 14:10:45,2025-11-07 22:10:45,cerrado,1,media
3681,10309,3,8,Caso 3681 asociado a motivo 8,2025-11-28 14:18:25,,en_proceso,0,baja
3682,12935,4,12,Caso 3682 asociado a motivo 12,2026-01-14 15:26:37,2026-02-03 00:26:37,cerrado,1,critica
3683,14698,5,15,Caso 3683 asociado a motivo 15,2026-01-16 11:48:12,2026-01-20 22:48:12,cancelado,0,media
3684,18317,2,4,Caso 3684 asociado a motivo 4,2026-03-31 08:40:28,2026-04-17 19:40:28,cerrado,0,baja
3685,9359,5,15,Caso 3685 asociado a motivo 15,2026-03-15 17:28:13,,en_proceso,0,alta
3686,3459,2,4,Caso 3686 asociado a motivo 4,2026-01-16 11:41:05,,en_proceso,0,media
3687,13057,3,8,Caso 3687 asociado a motivo 8,2026-03-16 11:46:16,2026-03-26 13:46:16,cerrado,1,critica
3688,9790,5,15,Caso 3688 asociado a motivo 15,2026-01-15 16:26:10,,en_proceso,0,baja
3689,14298,3,7,Caso 3689 asociado a motivo 7,2026-03-10 15:32:05,2026-03-31 01:32:05,cerrado,1,media
3690,23061,3,7,Caso 3690 asociado a motivo 7,2025-12-29 17:46:53,2026-01-07 22:46:53,cerrado,0,alta
3691,15804,2,4,Caso 3691 asociado a motivo 4,2025-10-14 11:54:07,2025-10-28 14:54:07,cerrado,1,media
3692,11162,1,2,Caso 3692 asociado a motivo 2,2026-03-14 11:17:02,2026-03-27 22:17:02,cerrado,1,baja
3693,14273,5,15,Caso 3693 asociado a motivo 15,2026-04-01 08:29:38,2026-04-21 19:29:38,cerrado,1,baja
3694,8474,2,4,Caso 3694 asociado a motivo 4,2026-03-31 13:59:21,2026-04-06 16:59:21,cerrado,1,media
3695,16196,5,15,Caso 3695 asociado a motivo 15,2026-01-07 11:03:22,2026-01-11 19:03:22,cerrado,1,media
3696,11259,3,8,Caso 3696 asociado a motivo 8,2025-10-18 15:21:10,,en_proceso,0,baja
3697,8223,5,14,Caso 3697 asociado a motivo 14,2026-04-06 10:11:28,2026-04-08 21:11:28,cerrado,0,media
3698,2509,4,11,Caso 3698 asociado a motivo 11,2026-04-06 17:13:05,2026-04-20 18:13:05,cerrado,1,baja
3699,6784,3,8,Caso 3699 asociado a motivo 8,2026-04-10 08:56:58,2026-04-15 16:56:58,cerrado,1,alta
3700,4612,5,15,Caso 3700 asociado a motivo 15,2026-02-03 11:52:42,2026-02-16 11:52:42,cerrado,0,alta
3701,8227,3,8,Caso 3701 asociado a motivo 8,2026-02-25 10:43:00,2026-03-16 15:43:00,cerrado,0,baja
3702,13324,5,15,Caso 3702 asociado a motivo 15,2025-10-15 09:03:35,2025-11-04 12:03:35,cerrado,1,baja
3703,20399,1,2,Caso 3703 asociado a motivo 2,2026-02-13 19:19:28,2026-02-18 23:19:28,cerrado,0,media
3704,7216,1,1,Caso 3704 asociado a motivo 1,2026-01-14 14:20:48,,en_proceso,0,baja
3705,26883,1,2,Caso 3705 asociado a motivo 2,2025-12-31 15:29:22,,en_proceso,0,baja
3706,22330,1,3,Caso 3706 asociado a motivo 3,2025-11-03 12:42:51,2025-11-10 16:42:51,cerrado,1,baja
3707,26631,2,4,Caso 3707 asociado a motivo 4,2025-11-27 15:52:55,2025-12-13 17:52:55,cerrado,0,media
3708,21346,2,5,Caso 3708 asociado a motivo 5,2026-02-27 13:33:28,,en_proceso,0,alta
3709,23620,3,8,Caso 3709 asociado a motivo 8,2026-02-20 12:17:17,2026-02-23 15:17:17,cerrado,1,media
3710,9692,3,7,Caso 3710 asociado a motivo 7,2026-04-03 08:19:30,2026-04-19 19:19:30,cerrado,1,media
3711,28384,1,3,Caso 3711 asociado a motivo 3,2025-12-10 14:37:01,2025-12-17 23:37:01,cerrado,1,alta
3712,29000,2,5,Caso 3712 asociado a motivo 5,2026-01-15 14:57:31,,en_proceso,0,media
3713,19656,3,9,Caso 3713 asociado a motivo 9,2026-02-16 15:35:09,,en_proceso,0,baja
3714,1656,1,2,Caso 3714 asociado a motivo 2,2026-02-22 10:28:17,2026-03-07 17:28:17,cerrado,0,media
3715,24252,4,11,Caso 3715 asociado a motivo 11,2026-03-05 13:20:44,,en_proceso,0,alta
3716,19787,1,2,Caso 3716 asociado a motivo 2,2025-10-14 00:03:18,2025-10-15 08:03:18,cerrado,0,alta
3717,14135,3,8,Caso 3717 asociado a motivo 8,2025-12-04 10:18:21,2025-12-08 16:18:21,cerrado,1,baja
3718,7311,5,14,Caso 3718 asociado a motivo 14,2025-12-06 18:12:13,2025-12-16 18:12:13,cerrado,1,media
3719,5689,5,14,Caso 3719 asociado a motivo 14,2025-11-24 11:52:06,2025-11-25 20:52:06,cerrado,1,alta
3720,10686,2,6,Caso 3720 asociado a motivo 6,2026-04-02 20:09:02,2026-04-23 03:09:02,cerrado,0,alta
3721,25985,1,1,Caso 3721 asociado a motivo 1,2026-03-16 19:41:42,,en_proceso,0,media
3722,17106,2,5,Caso 3722 asociado a motivo 5,2026-03-31 09:12:00,,en_proceso,0,baja
3723,23443,2,6,Caso 3723 asociado a motivo 6,2025-12-01 09:22:43,2025-12-11 18:22:43,cerrado,1,baja
3724,12110,4,11,Caso 3724 asociado a motivo 11,2026-01-07 09:38:11,2026-01-15 11:38:11,cerrado,1,baja
3725,8573,2,5,Caso 3725 asociado a motivo 5,2025-11-19 09:40:55,2025-11-20 19:40:55,cerrado,1,baja
3726,1866,5,13,Caso 3726 asociado a motivo 13,2025-11-13 14:26:45,2025-11-23 00:26:45,cerrado,1,media
3727,2447,2,4,Caso 3727 asociado a motivo 4,2025-12-09 08:15:53,2025-12-16 11:15:53,cerrado,0,baja
3728,13137,1,3,Caso 3728 asociado a motivo 3,2026-02-17 01:00:18,2026-02-21 06:00:18,cerrado,0,alta
3729,2540,2,6,Caso 3729 asociado a motivo 6,2026-02-26 18:48:44,2026-03-05 21:48:44,cerrado,0,baja
3730,29848,2,4,Caso 3730 asociado a motivo 4,2026-03-05 09:23:00,,en_proceso,0,alta
3731,4371,5,13,Caso 3731 asociado a motivo 13,2025-11-28 20:17:29,2025-12-01 04:17:29,cerrado,1,baja
3732,205,4,11,Caso 3732 asociado a motivo 11,2025-11-11 09:36:26,2025-11-30 09:36:26,cerrado,1,baja
3733,9181,3,9,Caso 3733 asociado a motivo 9,2025-12-02 14:55:53,2025-12-15 18:55:53,cerrado,1,alta
3734,17090,1,3,Caso 3734 asociado a motivo 3,2026-01-26 12:59:16,2026-01-30 14:59:16,cerrado,1,media
3735,20322,4,11,Caso 3735 asociado a motivo 11,2026-01-07 11:10:25,,en_proceso,0,alta
3736,746,4,11,Caso 3736 asociado a motivo 11,2025-11-14 17:57:34,,en_proceso,0,media
3737,9084,3,7,Caso 3737 asociado a motivo 7,2026-03-25 12:38:59,,en_proceso,0,baja
3738,432,5,14,Caso 3738 asociado a motivo 14,2026-01-12 15:30:36,2026-02-01 22:30:36,cerrado,0,baja
3739,26105,4,10,Caso 3739 asociado a motivo 10,2026-01-11 16:59:23,2026-01-22 18:59:23,cerrado,1,baja
3740,19994,1,3,Caso 3740 asociado a motivo 3,2026-01-27 13:33:04,2026-02-09 00:33:04,cerrado,0,alta
3741,16159,2,5,Caso 3741 asociado a motivo 5,2026-02-03 08:18:22,,en_proceso,0,alta
3742,11119,2,5,Caso 3742 asociado a motivo 5,2026-04-01 15:32:15,2026-04-07 16:32:15,cerrado,0,media
3743,13224,5,14,Caso 3743 asociado a motivo 14,2026-01-07 12:18:06,,en_proceso,0,media
3744,13308,5,15,Caso 3744 asociado a motivo 15,2025-10-16 15:16:13,2025-10-31 00:16:13,cerrado,1,baja
3745,21729,5,13,Caso 3745 asociado a motivo 13,2025-12-26 16:48:34,,en_proceso,0,media
3746,11345,5,14,Caso 3746 asociado a motivo 14,2026-04-08 10:19:52,2026-04-21 14:19:52,cerrado,1,critica
3747,13628,4,10,Caso 3747 asociado a motivo 10,2026-03-06 16:34:14,,en_proceso,0,baja
3748,17486,2,6,Caso 3748 asociado a motivo 6,2026-01-03 08:35:05,2026-01-07 08:35:05,cerrado,0,baja
3749,19266,4,12,Caso 3749 asociado a motivo 12,2025-10-13 10:53:02,2025-10-23 17:53:02,cerrado,1,baja
3750,23150,1,3,Caso 3750 asociado a motivo 3,2026-02-16 15:34:57,2026-02-27 18:34:57,cerrado,1,baja
3751,2979,5,14,Caso 3751 asociado a motivo 14,2026-02-23 08:08:03,2026-02-23 09:08:03,cerrado,1,baja
3752,23230,2,6,Caso 3752 asociado a motivo 6,2026-03-18 11:10:27,2026-03-25 11:10:27,cerrado,0,baja
3753,29995,3,8,Caso 3753 asociado a motivo 8,2026-03-18 17:50:10,,en_proceso,0,baja
3754,17198,3,9,Caso 3754 asociado a motivo 9,2026-03-19 14:11:47,2026-03-31 18:11:47,cerrado,1,media
3755,6107,2,5,Caso 3755 asociado a motivo 5,2025-11-21 08:48:06,2025-12-09 14:48:06,cerrado,0,media
3756,23550,2,6,Caso 3756 asociado a motivo 6,2026-01-28 07:33:10,2026-02-07 12:33:10,cerrado,0,baja
3757,412,3,7,Caso 3757 asociado a motivo 7,2026-02-16 06:27:43,2026-03-04 13:27:43,cerrado,0,media
3758,10362,1,3,Caso 3758 asociado a motivo 3,2026-02-23 16:58:14,2026-03-12 16:58:14,cerrado,1,media
3759,11630,4,11,Caso 3759 asociado a motivo 11,2025-10-22 15:05:23,2025-10-24 01:05:23,cerrado,1,media
3760,24473,3,7,Caso 3760 asociado a motivo 7,2026-01-01 14:08:05,2026-01-16 23:08:05,cerrado,0,baja
3761,14020,5,15,Caso 3761 asociado a motivo 15,2026-03-18 15:17:46,2026-03-24 19:17:46,cerrado,1,baja
3762,13821,2,5,Caso 3762 asociado a motivo 5,2026-02-18 10:49:19,2026-02-20 16:49:19,cerrado,1,media
3763,1240,3,7,Caso 3763 asociado a motivo 7,2026-01-29 06:13:48,2026-02-01 14:13:48,cerrado,1,alta
3764,3362,3,8,Caso 3764 asociado a motivo 8,2025-11-28 08:49:42,2025-12-03 08:49:42,cerrado,1,baja
3765,28292,2,5,Caso 3765 asociado a motivo 5,2026-02-20 14:50:20,2026-03-12 23:50:20,cerrado,1,baja
3766,19969,1,1,Caso 3766 asociado a motivo 1,2026-03-14 09:37:36,2026-04-03 17:37:36,cerrado,0,alta
3767,1676,2,6,Caso 3767 asociado a motivo 6,2025-10-21 19:56:20,,en_proceso,0,baja
3768,20482,1,1,Caso 3768 asociado a motivo 1,2026-01-14 15:30:07,2026-01-24 01:30:07,cerrado,1,alta
3769,15825,2,5,Caso 3769 asociado a motivo 5,2025-12-12 11:08:03,,en_proceso,0,baja
3770,21379,2,6,Caso 3770 asociado a motivo 6,2026-03-04 15:32:19,2026-03-19 18:32:19,cerrado,0,alta
3771,27306,5,15,Caso 3771 asociado a motivo 15,2026-01-19 14:28:26,,en_proceso,0,media
3772,21069,5,13,Caso 3772 asociado a motivo 13,2025-12-11 07:36:03,2025-12-23 14:36:03,cerrado,1,media
3773,11376,4,12,Caso 3773 asociado a motivo 12,2026-03-18 20:48:55,2026-04-07 07:48:55,cerrado,1,critica
3774,21245,1,3,Caso 3774 asociado a motivo 3,2026-02-27 10:14:12,2026-03-19 11:14:12,cerrado,0,baja
3775,26632,4,11,Caso 3775 asociado a motivo 11,2025-11-26 18:08:28,2025-12-06 00:08:28,cerrado,1,alta
3776,25385,2,5,Caso 3776 asociado a motivo 5,2025-11-22 16:43:21,,en_proceso,0,media
3777,3682,2,4,Caso 3777 asociado a motivo 4,2025-11-30 15:28:36,,en_proceso,0,media
3778,20839,3,8,Caso 3778 asociado a motivo 8,2025-12-18 16:20:56,,en_proceso,0,baja
3779,15901,1,3,Caso 3779 asociado a motivo 3,2025-10-14 09:05:01,,en_proceso,0,baja
3780,8948,1,1,Caso 3780 asociado a motivo 1,2025-12-02 16:12:41,,en_proceso,0,baja
3781,21327,2,6,Caso 3781 asociado a motivo 6,2026-01-04 08:40:59,,en_proceso,0,media
3782,17696,5,13,Caso 3782 asociado a motivo 13,2025-11-09 05:01:52,,en_proceso,0,alta
3783,29698,3,7,Caso 3783 asociado a motivo 7,2026-02-26 11:19:55,2026-03-08 12:19:55,cerrado,1,media
3784,7178,2,6,Caso 3784 asociado a motivo 6,2026-02-12 10:58:49,,en_proceso,0,media
3785,23543,5,15,Caso 3785 asociado a motivo 15,2026-04-03 00:21:55,2026-04-17 01:21:55,cerrado,1,baja
3786,18875,3,8,Caso 3786 asociado a motivo 8,2025-10-18 09:13:46,2025-10-28 16:13:46,cerrado,1,media
3787,22827,4,11,Caso 3787 asociado a motivo 11,2025-12-24 16:46:11,2026-01-06 16:46:11,cerrado,0,baja
3788,6016,1,3,Caso 3788 asociado a motivo 3,2025-10-22 16:19:50,,en_proceso,0,media
3789,598,1,2,Caso 3789 asociado a motivo 2,2026-01-12 15:03:54,2026-01-16 21:03:54,cerrado,1,critica
3790,25928,5,14,Caso 3790 asociado a motivo 14,2025-11-01 21:10:31,2025-11-09 07:10:31,cerrado,1,baja
3791,25099,3,8,Caso 3791 asociado a motivo 8,2026-02-09 10:44:55,,en_proceso,0,media
3792,12384,3,7,Caso 3792 asociado a motivo 7,2025-12-18 09:47:47,2026-01-04 18:47:47,cerrado,1,baja
3793,21753,3,8,Caso 3793 asociado a motivo 8,2026-04-05 10:53:40,,en_proceso,0,baja
3794,22696,5,15,Caso 3794 asociado a motivo 15,2025-11-01 09:47:21,2025-11-03 09:47:21,cerrado,1,alta
3795,26200,4,10,Caso 3795 asociado a motivo 10,2025-12-26 14:03:46,2025-12-31 20:03:46,cerrado,1,baja
3796,5198,4,11,Caso 3796 asociado a motivo 11,2026-04-03 09:38:16,2026-04-23 14:38:16,cerrado,1,alta
3797,6249,5,15,Caso 3797 asociado a motivo 15,2026-04-05 10:28:14,2026-04-15 15:28:14,cancelado,0,baja
3798,22338,5,13,Caso 3798 asociado a motivo 13,2026-03-11 10:16:58,2026-03-17 15:16:58,cerrado,0,media
3799,21057,2,6,Caso 3799 asociado a motivo 6,2025-12-16 10:23:59,,en_proceso,0,baja
3800,25711,5,15,Caso 3800 asociado a motivo 15,2025-12-23 09:15:09,2026-01-05 19:15:09,cerrado,1,baja
3801,9965,1,1,Caso 3801 asociado a motivo 1,2025-11-07 15:52:43,2025-11-20 22:52:43,cerrado,1,media
3802,28661,3,8,Caso 3802 asociado a motivo 8,2026-03-27 17:13:23,2026-04-13 04:13:23,cerrado,1,baja
3803,12937,2,5,Caso 3803 asociado a motivo 5,2026-04-09 19:13:49,,en_proceso,0,baja
3804,24209,5,13,Caso 3804 asociado a motivo 13,2026-02-14 14:06:05,,en_proceso,0,alta
3805,16826,1,3,Caso 3805 asociado a motivo 3,2025-11-22 12:27:26,2025-12-10 18:27:26,cerrado,1,media
3806,27191,4,12,Caso 3806 asociado a motivo 12,2026-03-29 08:01:08,2026-04-08 11:01:08,cerrado,0,media
3807,23,5,13,Caso 3807 asociado a motivo 13,2026-03-06 10:29:49,,en_proceso,0,alta
3808,5149,1,2,Caso 3808 asociado a motivo 2,2026-02-04 18:57:26,2026-02-16 05:57:26,cerrado,0,media
3809,16045,2,5,Caso 3809 asociado a motivo 5,2026-02-18 08:25:57,2026-02-22 19:25:57,cerrado,0,alta
3810,18559,5,14,Caso 3810 asociado a motivo 14,2025-12-10 15:39:56,2025-12-25 00:39:56,cerrado,0,media
3811,25179,1,3,Caso 3811 asociado a motivo 3,2026-02-07 16:32:24,2026-02-23 19:32:24,cerrado,1,media
3812,5021,2,6,Caso 3812 asociado a motivo 6,2026-03-12 16:07:46,2026-03-29 00:07:46,cerrado,0,baja
3813,16218,2,6,Caso 3813 asociado a motivo 6,2026-02-09 15:21:13,,en_proceso,0,alta
3814,5829,3,8,Caso 3814 asociado a motivo 8,2026-01-06 16:42:16,2026-01-14 17:42:16,cerrado,1,baja
3815,19914,5,15,Caso 3815 asociado a motivo 15,2026-03-05 17:20:35,,en_proceso,0,media
3816,26469,2,4,Caso 3816 asociado a motivo 4,2025-12-23 14:12:05,,en_proceso,0,alta
3817,5499,1,3,Caso 3817 asociado a motivo 3,2025-12-06 18:47:49,2025-12-17 01:47:49,cancelado,0,media
3818,26041,1,1,Caso 3818 asociado a motivo 1,2025-11-03 14:17:10,2025-11-04 17:17:10,cerrado,1,media
3819,4943,3,7,Caso 3819 asociado a motivo 7,2025-11-10 08:30:33,2025-11-28 10:30:33,cerrado,1,media
3820,24848,2,4,Caso 3820 asociado a motivo 4,2025-12-09 19:46:38,2025-12-25 23:46:38,cerrado,0,media
3821,9600,3,9,Caso 3821 asociado a motivo 9,2025-10-16 15:04:03,2025-11-03 21:04:03,cerrado,1,critica
3822,980,2,6,Caso 3822 asociado a motivo 6,2026-03-30 12:27:15,,en_proceso,0,baja
3823,14925,5,14,Caso 3823 asociado a motivo 14,2025-11-18 04:01:18,,en_proceso,0,media
3824,16522,5,13,Caso 3824 asociado a motivo 13,2026-01-30 15:52:41,,en_proceso,0,alta
3825,22342,1,3,Caso 3825 asociado a motivo 3,2026-04-04 10:57:21,2026-04-11 14:57:21,cerrado,0,alta
3826,16644,3,7,Caso 3826 asociado a motivo 7,2025-10-17 11:45:44,,en_proceso,0,media
3827,13627,2,6,Caso 3827 asociado a motivo 6,2026-03-05 10:52:13,,en_proceso,0,media
3828,29573,5,14,Caso 3828 asociado a motivo 14,2025-12-05 14:32:16,2025-12-19 17:32:16,cerrado,0,baja
3829,15639,5,15,Caso 3829 asociado a motivo 15,2025-10-28 15:05:37,2025-11-15 23:05:37,cerrado,1,media
3830,10724,1,2,Caso 3830 asociado a motivo 2,2025-11-14 19:06:25,2025-11-16 01:06:25,cerrado,1,baja
3831,10427,2,5,Caso 3831 asociado a motivo 5,2026-01-09 06:03:32,,en_proceso,0,alta
3832,19764,4,10,Caso 3832 asociado a motivo 10,2026-01-31 10:18:07,2026-02-17 10:18:07,cerrado,1,media
3833,27093,3,8,Caso 3833 asociado a motivo 8,2026-01-04 12:42:39,2026-01-13 14:42:39,cerrado,1,baja
3834,11561,1,1,Caso 3834 asociado a motivo 1,2025-11-20 09:50:06,2025-11-25 09:50:06,cerrado,1,baja
3835,19995,2,6,Caso 3835 asociado a motivo 6,2026-01-30 09:37:17,2026-02-02 16:37:17,cerrado,1,baja
3836,3512,5,14,Caso 3836 asociado a motivo 14,2026-02-27 13:29:50,2026-03-02 13:29:50,cerrado,1,media
3837,8485,5,13,Caso 3837 asociado a motivo 13,2026-02-08 17:21:08,,en_proceso,0,baja
3838,20788,4,10,Caso 3838 asociado a motivo 10,2025-12-19 17:25:12,2025-12-29 02:25:12,cerrado,0,baja
3839,5702,2,4,Caso 3839 asociado a motivo 4,2026-03-01 12:49:47,2026-03-17 20:49:47,cerrado,1,media
3840,27978,5,14,Caso 3840 asociado a motivo 14,2025-12-16 09:33:02,,en_proceso,0,media
3841,18008,3,9,Caso 3841 asociado a motivo 9,2025-10-26 10:03:04,,en_proceso,0,media
3842,12374,5,14,Caso 3842 asociado a motivo 14,2025-10-22 17:59:05,,en_proceso,0,media
3843,15059,4,11,Caso 3843 asociado a motivo 11,2025-12-11 19:25:25,2025-12-25 02:25:25,cerrado,0,media
3844,3783,5,15,Caso 3844 asociado a motivo 15,2026-02-11 15:44:18,,en_proceso,0,media
3845,27966,2,5,Caso 3845 asociado a motivo 5,2025-10-29 14:26:08,2025-11-11 22:26:08,cerrado,1,baja
3846,22357,1,2,Caso 3846 asociado a motivo 2,2025-11-17 09:35:35,2025-11-20 16:35:35,cerrado,1,alta
3847,23278,3,7,Caso 3847 asociado a motivo 7,2025-10-17 18:31:32,,en_proceso,0,baja
3848,29338,3,8,Caso 3848 asociado a motivo 8,2025-11-25 13:14:22,2025-12-11 18:14:22,cerrado,1,media
3849,923,5,13,Caso 3849 asociado a motivo 13,2026-02-09 23:00:48,2026-02-15 07:00:48,cerrado,0,media
3850,4282,5,15,Caso 3850 asociado a motivo 15,2025-10-14 13:29:02,2025-10-16 23:29:02,cerrado,1,baja
3851,13965,2,6,Caso 3851 asociado a motivo 6,2026-04-09 18:09:00,2026-04-11 04:09:00,cerrado,0,media
3852,9712,2,5,Caso 3852 asociado a motivo 5,2025-11-28 20:47:07,2025-12-06 02:47:07,cerrado,1,media
3853,2315,1,2,Caso 3853 asociado a motivo 2,2025-12-24 06:18:07,2026-01-05 14:18:07,cerrado,1,critica
