id_pago,id_factura,fecha_pago,valor_pagado,metodo_pago,estado_pago
16142,21564,2026-01-29,19421,efectivo,aplicado
16143,21565,2025-10-14,28639,recaudo_externo,aplicado
16144,21566,2025-12-10,26383,recaudo_externo,aplicado
16145,21567,2026-02-20,36957,efectivo,aplicado
16146,21569,2026-04-23,33989,tarjeta_debito,aplicado
16147,21571,2025-12-18,27866,pse,aplicado
16148,21572,2025-10-28,211588,transferencia,aplicado
16149,21573,2026-02-19,219410,tarjeta_credito,aplicado
16150,21574,2025-11-01,56006,transferencia,aplicado
16151,21576,2025-10-29,97225,recaudo_externo,aplicado
16152,21577,2026-03-05,101858,tarjeta_debito,aplicado
16153,21578,2026-02-19,40333,efectivo,aplicado
16154,21579,2025-11-29,20765,recaudo_externo,aplicado
16155,21580,2026-01-24,22370,pse,aplicado
16156,21581,2025-10-15,75664,transferencia,aplicado
16157,21582,2025-11-27,89383,efectivo,aplicado
16158,21583,2026-03-15,80694,tarjeta_debito,aplicado
16159,21585,2025-11-06,94868,pse,parcial
16160,21586,2025-12-27,154307,tarjeta_debito,aplicado
16161,21587,2026-02-16,156268,transferencia,aplicado
16162,21588,2025-10-15,280766,transferencia,aplicado
16163,21590,2026-01-29,284243,transferencia,aplicado
16164,21593,2026-03-07,33120,tarjeta_debito,aplicado
16165,21594,2026-01-08,70405,pse,aplicado
16168,21599,2025-12-01,14346,tarjeta_credito,parcial
16170,21602,2026-02-19,21967,tarjeta_credito,aplicado
16172,21604,2025-12-03,33382,recaudo_externo,parcial
16173,21605,2026-01-19,55138,transferencia,aplicado
16174,21606,2025-12-21,83364,recaudo_externo,aplicado
16175,21607,2026-03-18,84362,recaudo_externo,aplicado
16176,21608,2025-10-22,35544,transferencia,aplicado
16177,21609,2026-03-03,35035,transferencia,aplicado
16178,21610,2025-11-10,97737,tarjeta_debito,parcial
16179,21612,2025-12-12,114472,recaudo_externo,aplicado
16180,21613,2026-01-05,121825,tarjeta_credito,aplicado
16181,21614,2026-03-13,109317,pse,aplicado
16183,21617,2026-02-16,22755,efectivo,aplicado
16184,21618,2026-05-10,27380,tarjeta_debito,aplicado
16185,21619,2025-10-20,48867,efectivo,aplicado
16186,21620,2025-10-14,157977,efectivo,aplicado
16187,21622,2026-04-19,159713,recaudo_externo,aplicado
16188,21623,2025-11-07,37214,pse,aplicado
16189,21624,2025-10-30,43679,efectivo,aplicado
16190,21625,2026-04-27,35780,transferencia,aplicado
16192,21628,2025-11-11,318915,pse,aplicado
16193,21630,2025-10-06,39415,transferencia,aplicado
16196,21635,2026-04-26,30539,tarjeta_credito,aplicado
16197,21636,2025-10-14,158658,recaudo_externo,aplicado
16198,21639,2026-01-26,122987,pse,aplicado
16199,21640,2025-10-27,33598,tarjeta_debito,aplicado
16200,21641,2025-11-01,312372,efectivo,aplicado
16201,21642,2026-01-11,312577,pse,aplicado
16202,21643,2026-04-18,318039,transferencia,aplicado
16203,21644,2025-10-24,53865,tarjeta_debito,aplicado
16206,21647,2026-01-12,64070,transferencia,aplicado
16207,21649,2025-11-04,41402,transferencia,aplicado
16208,21650,2026-03-03,49405,tarjeta_debito,aplicado
16209,21651,2025-10-27,78480,recaudo_externo,aplicado
16210,21653,2025-10-28,117160,tarjeta_debito,aplicado
16212,21656,2026-03-26,96634,efectivo,aplicado
16213,21658,2025-12-24,59108,recaudo_externo,aplicado
16214,21659,2025-11-19,25939,transferencia,parcial
16215,21660,2025-11-09,73705,transferencia,aplicado
16216,21661,2026-01-06,91738,efectivo,aplicado
16217,21662,2025-10-31,30004,recaudo_externo,aplicado
16218,21663,2026-01-29,32358,tarjeta_credito,aplicado
16219,21664,2026-02-24,25743,tarjeta_debito,aplicado
16220,21665,2025-10-31,260639,tarjeta_debito,aplicado
16221,21667,2025-12-31,241253,transferencia,aplicado
16222,21669,2026-05-03,251136,tarjeta_debito,aplicado
16224,21673,2025-11-07,101748,transferencia,aplicado
16225,21674,2026-03-09,105139,recaudo_externo,aplicado
16226,21675,2025-10-31,36260,recaudo_externo,aplicado
16227,21676,2026-04-30,35472,transferencia,aplicado
16228,21678,2025-11-21,53354,pse,aplicado
16229,21679,2025-12-18,42448,tarjeta_credito,aplicado
16230,21681,2026-02-25,41997,tarjeta_debito,aplicado
16231,21682,2025-10-10,48810,tarjeta_credito,aplicado
16232,21684,2026-02-19,43102,efectivo,aplicado
16233,21685,2025-10-28,29752,transferencia,aplicado
16234,21688,2025-10-29,24509,tarjeta_debito,aplicado
16235,21689,2026-02-21,41948,tarjeta_debito,aplicado
16236,21692,2026-04-30,68537,transferencia,aplicado
16237,21693,2025-10-26,52588,recaudo_externo,aplicado
16238,21694,2025-11-25,47961,tarjeta_debito,aplicado
16239,21695,2025-12-22,49358,efectivo,aplicado
16240,21698,2026-04-27,63458,tarjeta_credito,aplicado
16241,21699,2025-10-21,20125,tarjeta_credito,aplicado
16242,21701,2025-10-12,54476,efectivo,aplicado
16243,21702,2025-12-08,57786,transferencia,aplicado
16244,21703,2025-10-18,35609,recaudo_externo,aplicado
16245,21704,2026-01-02,40645,tarjeta_credito,aplicado
16246,21705,2026-02-23,35327,recaudo_externo,aplicado
16247,21706,2025-11-23,341397,tarjeta_credito,aplicado
16248,21707,2025-12-16,360665,tarjeta_debito,aplicado
16249,21708,2026-01-12,350251,transferencia,aplicado
16250,21709,2026-03-01,345253,efectivo,aplicado
16252,21711,2025-12-22,29511,recaudo_externo,aplicado
16253,21712,2026-03-01,29980,pse,aplicado
16254,21713,2026-04-16,30843,recaudo_externo,aplicado
16255,21715,2026-02-01,64705,tarjeta_credito,aplicado
16256,21717,2026-03-06,81835,pse,aplicado
16257,21718,2026-04-14,76055,tarjeta_debito,aplicado
16258,21719,2026-01-08,18615,tarjeta_credito,parcial
16259,21720,2026-02-17,24503,pse,aplicado
16260,21721,2025-10-24,97643,pse,aplicado
16261,21724,2025-10-27,102468,efectivo,aplicado
16262,21725,2026-03-30,108128,tarjeta_debito,aplicado
16263,21728,2026-02-02,26163,efectivo,aplicado
16264,21729,2026-03-18,21073,transferencia,aplicado
16265,21731,2025-10-22,54969,tarjeta_credito,aplicado
16266,21732,2026-01-30,47742,tarjeta_credito,aplicado
16267,21733,2026-03-12,49935,tarjeta_credito,aplicado
16268,21734,2025-10-28,41924,tarjeta_credito,aplicado
16269,21736,2026-01-06,30425,tarjeta_debito,parcial
16270,21737,2025-10-09,97407,recaudo_externo,aplicado
16271,21738,2025-11-14,80575,transferencia,aplicado
16272,21739,2026-04-25,92543,tarjeta_debito,aplicado
16273,21744,2025-10-27,54573,efectivo,aplicado
16274,21747,2026-03-26,70079,tarjeta_credito,aplicado
16275,21748,2026-04-13,73105,pse,aplicado
16276,21751,2026-02-27,51076,tarjeta_credito,aplicado
16277,21752,2025-11-02,81676,pse,aplicado
16278,21753,2025-12-27,61757,pse,parcial
16279,21754,2025-10-24,160428,pse,aplicado
16280,21755,2026-03-10,158576,recaudo_externo,aplicado
16281,21756,2026-01-12,26382,pse,aplicado
16282,21757,2025-10-30,152693,efectivo,aplicado
16283,21760,2026-02-18,158045,pse,aplicado
16284,21761,2026-03-31,160364,pse,aplicado
16286,21763,2026-02-01,83106,efectivo,aplicado
16287,21764,2026-02-24,71342,pse,aplicado
16289,21766,2026-01-07,6985,tarjeta_debito,parcial
16290,21767,2026-02-09,36219,tarjeta_debito,aplicado
16291,21768,2026-04-29,26681,tarjeta_debito,aplicado
16292,21770,2025-12-29,37003,efectivo,aplicado
16293,21771,2026-01-10,32479,pse,aplicado
16294,21772,2026-03-21,37446,efectivo,aplicado
16295,21773,2026-01-23,26984,transferencia,parcial
16296,21774,2026-03-09,76219,transferencia,aplicado
16297,21776,2026-02-09,62796,tarjeta_credito,aplicado
16298,21778,2026-02-24,40952,tarjeta_debito,aplicado
16299,21779,2025-10-11,74894,efectivo,aplicado
16300,21780,2025-11-10,77482,tarjeta_debito,aplicado
16301,21781,2026-01-01,93728,tarjeta_credito,aplicado
16302,21782,2026-01-13,92727,transferencia,aplicado
16303,21783,2026-03-01,83802,efectivo,aplicado
16304,21784,2025-11-08,80526,efectivo,aplicado
16305,21785,2026-03-30,83330,efectivo,aplicado
16306,21786,2026-04-19,76433,tarjeta_debito,aplicado
16307,21788,2026-01-06,125201,tarjeta_credito,aplicado
16308,21789,2026-03-11,121323,efectivo,aplicado
16309,21790,2025-10-17,76911,recaudo_externo,aplicado
16310,21791,2025-11-12,68449,transferencia,aplicado
16311,21792,2026-01-19,72873,recaudo_externo,aplicado
16312,21793,2026-04-25,71658,transferencia,aplicado
16313,21794,2025-10-12,29780,transferencia,aplicado
16314,21795,2026-02-20,40041,tarjeta_credito,aplicado
16316,21798,2026-02-25,123558,efectivo,aplicado
16317,21800,2025-10-18,36477,tarjeta_credito,aplicado
16318,21802,2025-10-11,59509,efectivo,aplicado
16319,21804,2025-12-18,325387,pse,aplicado
16320,21805,2026-02-12,329341,efectivo,aplicado
16322,21807,2026-02-20,74428,tarjeta_credito,aplicado
16323,21809,2025-11-28,71102,efectivo,parcial
16324,21810,2025-10-13,90043,recaudo_externo,aplicado
16325,21811,2025-11-28,101982,tarjeta_debito,aplicado
16326,21812,2025-12-16,94930,efectivo,aplicado
16327,21813,2026-04-13,96022,recaudo_externo,aplicado
16328,21815,2026-01-27,222150,pse,aplicado
16330,21817,2025-11-27,41870,pse,aplicado
16332,21820,2025-10-28,62219,recaudo_externo,aplicado
16333,21821,2026-01-18,70042,tarjeta_credito,aplicado
16334,21822,2026-02-18,73943,tarjeta_debito,aplicado
16335,21824,2026-04-25,71033,tarjeta_debito,aplicado
16336,21826,2026-03-30,160940,pse,aplicado
16337,21827,2026-04-30,174258,recaudo_externo,aplicado
16338,21829,2026-03-03,13343,tarjeta_debito,parcial
16339,21830,2025-10-19,86129,pse,aplicado
16340,21831,2026-03-30,85115,recaudo_externo,aplicado
16341,21832,2025-10-13,25381,efectivo,aplicado
16342,21833,2025-11-05,34438,tarjeta_credito,aplicado
16343,21835,2026-01-13,34466,tarjeta_debito,aplicado
16344,21836,2026-02-24,27534,tarjeta_credito,aplicado
16345,21837,2025-10-17,86214,pse,aplicado
16346,21838,2025-12-15,101686,tarjeta_debito,aplicado
16348,21840,2026-05-07,94846,transferencia,aplicado
16349,21841,2025-11-05,153717,tarjeta_credito,aplicado
16350,21843,2026-04-04,164926,pse,aplicado
16351,21844,2025-10-25,68838,efectivo,aplicado
16352,21845,2026-02-15,79649,tarjeta_credito,aplicado
16353,21846,2026-03-15,64287,tarjeta_credito,aplicado
16354,21847,2025-11-05,31600,recaudo_externo,aplicado
16355,21849,2025-11-09,47446,recaudo_externo,aplicado
16356,21850,2025-12-22,61038,transferencia,aplicado
16357,21852,2025-11-22,177164,pse,aplicado
16358,21853,2026-04-18,166479,transferencia,aplicado
16359,21854,2025-10-23,170361,efectivo,aplicado
16360,21855,2025-12-29,153442,tarjeta_credito,aplicado
16362,21857,2026-05-10,134617,transferencia,parcial
16364,21860,2026-04-25,45648,tarjeta_debito,aplicado
16366,21862,2025-11-29,312044,recaudo_externo,aplicado
16368,21864,2026-03-12,41828,recaudo_externo,aplicado
16369,21865,2026-05-05,43633,transferencia,aplicado
16370,21866,2025-10-27,56100,pse,aplicado
16371,21867,2026-04-06,69050,tarjeta_debito,aplicado
16373,21869,2025-10-30,116635,pse,aplicado
16374,21870,2026-01-03,113777,transferencia,aplicado
16375,21871,2026-02-21,117574,efectivo,aplicado
16376,21873,2026-03-18,31041,recaudo_externo,aplicado
16377,21875,2025-12-22,14352,transferencia,aplicado
16378,21877,2025-11-03,106785,tarjeta_debito,parcial
16379,21880,2025-11-01,50194,pse,aplicado
16380,21881,2025-12-10,41685,pse,aplicado
16381,21882,2026-02-25,54547,tarjeta_credito,aplicado
16382,21883,2025-10-28,153359,efectivo,aplicado
16383,21884,2026-03-13,42683,transferencia,parcial
16384,21886,2026-03-17,45835,transferencia,aplicado
16385,21887,2026-02-09,276155,transferencia,aplicado
16386,21888,2026-04-17,274837,tarjeta_debito,aplicado
16387,21889,2025-10-24,25793,transferencia,aplicado
16388,21890,2026-05-04,23066,recaudo_externo,aplicado
16390,21892,2025-12-04,117581,transferencia,aplicado
16391,21893,2026-03-29,69522,pse,parcial
16393,21897,2025-12-20,126212,transferencia,parcial
16394,21898,2026-04-07,156531,recaudo_externo,aplicado
16395,21899,2026-04-14,157749,tarjeta_debito,aplicado
16396,21900,2026-01-09,36583,efectivo,aplicado
16397,21901,2025-10-19,24320,tarjeta_debito,aplicado
16398,21902,2025-12-22,30951,transferencia,aplicado
16399,21903,2025-10-24,39199,tarjeta_credito,aplicado
16400,21904,2026-03-27,18240,efectivo,parcial
16401,21905,2026-03-21,29882,efectivo,aplicado
16402,21906,2026-01-09,32840,recaudo_externo,aplicado
16403,21907,2026-04-03,147580,tarjeta_credito,aplicado
16404,21908,2026-01-26,28458,recaudo_externo,aplicado
16405,21909,2026-03-26,43167,tarjeta_credito,aplicado
16406,21910,2025-10-15,75537,transferencia,aplicado
16408,21912,2026-02-19,59773,tarjeta_debito,parcial
16409,21913,2026-03-05,92586,efectivo,aplicado
16410,21914,2026-04-16,90512,tarjeta_credito,aplicado
16411,21915,2025-11-02,40548,tarjeta_debito,aplicado
16412,21916,2025-12-12,34434,tarjeta_debito,aplicado
16413,21917,2025-11-17,69798,efectivo,aplicado
16416,21923,2026-03-26,336309,efectivo,aplicado
16417,21925,2026-01-10,108607,transferencia,aplicado
16418,21926,2026-05-03,103063,transferencia,aplicado
16419,21929,2025-11-03,26444,efectivo,aplicado
16420,21930,2025-12-06,28413,recaudo_externo,aplicado
16421,21931,2026-04-19,32389,transferencia,aplicado
16422,21933,2025-10-21,321716,pse,aplicado
16423,21935,2026-01-09,326637,tarjeta_debito,aplicado
16424,21936,2026-02-17,335587,pse,aplicado
16425,21937,2025-11-09,40346,pse,parcial
16426,21939,2026-05-05,43396,pse,aplicado
16427,21940,2026-03-21,30410,tarjeta_credito,aplicado
16428,21941,2025-10-26,40455,efectivo,aplicado
16429,21943,2025-11-04,32184,efectivo,aplicado
16430,21944,2025-12-25,46936,transferencia,aplicado
16431,21945,2025-11-17,47412,tarjeta_credito,aplicado
16432,21946,2025-10-18,54733,recaudo_externo,aplicado
16433,21947,2025-12-04,54147,transferencia,aplicado
16434,21948,2026-04-29,57822,tarjeta_credito,aplicado
16435,21949,2026-04-01,78969,recaudo_externo,aplicado
16437,21952,2026-01-27,319421,tarjeta_debito,aplicado
16438,21953,2026-03-22,311351,pse,aplicado
16439,21954,2025-12-10,86988,tarjeta_debito,aplicado
16440,21955,2025-12-14,85560,transferencia,aplicado
16441,21956,2026-01-12,76581,pse,aplicado
16442,21957,2026-03-08,78581,recaudo_externo,aplicado
16443,21958,2026-03-23,91341,recaudo_externo,aplicado
16444,21960,2025-11-01,96779,transferencia,parcial
16445,21961,2026-01-19,126478,transferencia,aplicado
16446,21964,2025-11-01,42307,efectivo,aplicado
16447,21965,2026-04-14,35557,tarjeta_credito,aplicado
16448,21967,2026-03-27,37620,tarjeta_credito,aplicado
16449,21968,2025-10-15,82165,tarjeta_debito,aplicado
16450,21970,2026-04-02,85543,tarjeta_debito,aplicado
16451,21971,2025-10-26,179611,recaudo_externo,aplicado
16452,21972,2025-11-23,96625,tarjeta_credito,parcial
16453,21974,2026-02-14,184703,tarjeta_credito,aplicado
16454,21975,2025-11-15,177006,tarjeta_credito,aplicado
16455,21976,2026-01-07,107217,tarjeta_debito,parcial
16456,21977,2026-03-27,186976,tarjeta_debito,aplicado
16457,21978,2025-10-24,27949,pse,aplicado
16458,21981,2025-10-19,55070,tarjeta_debito,aplicado
16461,21984,2026-04-20,45106,pse,aplicado
16462,21985,2026-03-29,39968,efectivo,aplicado
16463,21987,2025-11-29,97505,tarjeta_credito,aplicado
16464,21992,2026-03-24,86033,pse,aplicado
16465,21993,2025-11-30,116999,transferencia,aplicado
16466,21994,2026-01-01,119600,transferencia,aplicado
16467,21995,2026-02-13,109811,pse,aplicado
16468,21996,2025-10-29,79170,tarjeta_debito,aplicado
16469,21997,2026-05-09,63246,tarjeta_debito,aplicado
16470,21998,2026-04-07,29066,recaudo_externo,aplicado
16471,21999,2025-10-14,336784,pse,aplicado
16472,22000,2026-01-07,332676,efectivo,aplicado
16473,22002,2026-03-19,346016,efectivo,aplicado
16474,22004,2025-10-13,66163,recaudo_externo,aplicado
16475,22005,2025-11-12,65989,efectivo,aplicado
16476,22007,2026-04-15,49439,efectivo,aplicado
16477,22010,2026-01-22,135297,efectivo,aplicado
16478,22011,2026-03-16,137687,tarjeta_credito,aplicado
16479,22012,2025-12-23,208748,pse,aplicado
16480,22013,2026-04-03,218867,pse,aplicado
16481,22016,2026-03-28,358607,tarjeta_credito,aplicado
16482,22017,2025-11-05,12658,transferencia,parcial
16483,22020,2025-11-03,82746,efectivo,aplicado
16484,22022,2025-10-21,30939,recaudo_externo,aplicado
16485,22023,2025-12-30,25199,pse,aplicado
16487,22025,2025-10-28,94567,pse,aplicado
16489,22027,2025-11-30,41833,pse,aplicado
16490,22028,2026-01-07,41542,efectivo,aplicado
16491,22030,2025-10-24,89529,pse,aplicado
16492,22031,2025-12-24,93022,transferencia,aplicado
16494,22033,2026-04-30,108114,transferencia,aplicado
16495,22034,2025-10-11,35647,transferencia,aplicado
16496,22036,2025-10-15,261757,tarjeta_credito,aplicado
16497,22037,2025-11-15,254099,tarjeta_debito,aplicado
16498,22038,2025-12-13,257269,pse,aplicado
16499,22040,2026-05-02,252228,tarjeta_credito,aplicado
16500,22042,2025-11-23,75796,efectivo,aplicado
16501,22044,2026-04-11,66350,recaudo_externo,aplicado
16503,22046,2025-11-14,134987,recaudo_externo,aplicado
16505,22048,2026-03-01,135786,tarjeta_debito,aplicado
16506,22049,2026-03-28,145179,transferencia,aplicado
16507,22050,2025-11-15,13533,efectivo,parcial
16508,22051,2026-01-09,22212,transferencia,aplicado
16510,22054,2026-02-12,50913,tarjeta_debito,aplicado
16511,22056,2026-02-19,238891,pse,aplicado
16512,22057,2025-10-10,33460,recaudo_externo,aplicado
16513,22059,2026-02-11,32746,transferencia,aplicado
16514,22062,2025-10-13,20787,recaudo_externo,aplicado
16515,22066,2026-01-01,76737,pse,aplicado
16516,22067,2026-01-18,81575,transferencia,aplicado
16517,22068,2026-03-17,72638,tarjeta_credito,aplicado
16518,22071,2026-04-17,34795,tarjeta_credito,aplicado
16519,22072,2025-11-03,79619,transferencia,aplicado
16520,22073,2025-11-10,92037,transferencia,aplicado
16521,22074,2025-12-20,89140,tarjeta_debito,aplicado
16522,22075,2026-04-19,94580,recaudo_externo,aplicado
16523,22078,2025-12-17,262870,tarjeta_credito,aplicado
16524,22081,2025-10-22,41833,tarjeta_debito,aplicado
16525,22082,2026-05-10,45256,recaudo_externo,aplicado
16526,22083,2025-10-11,184723,efectivo,aplicado
16527,22084,2025-11-25,193337,transferencia,aplicado
16528,22085,2026-01-16,182690,pse,aplicado
16529,22086,2026-03-13,194073,transferencia,aplicado
16530,22088,2025-11-23,93525,transferencia,aplicado
16531,22090,2026-03-23,89397,transferencia,aplicado
16532,22091,2025-10-08,26630,recaudo_externo,aplicado
16533,22092,2025-12-30,40575,tarjeta_credito,aplicado
16534,22093,2025-10-29,59598,efectivo,aplicado
16535,22094,2025-11-26,64478,transferencia,aplicado
16536,22095,2026-03-02,66811,transferencia,aplicado
16537,22096,2026-04-26,78817,tarjeta_debito,aplicado
16538,22097,2025-12-17,31840,tarjeta_credito,aplicado
16539,22098,2026-01-06,40068,efectivo,aplicado
16540,22099,2025-11-01,89538,efectivo,aplicado
16541,22100,2025-12-21,87629,transferencia,aplicado
16542,22101,2026-01-24,71347,tarjeta_credito,aplicado
16543,22102,2026-03-28,71095,efectivo,aplicado
16544,22103,2026-04-14,78520,recaudo_externo,aplicado
16545,22104,2025-10-15,98957,pse,aplicado
16547,22106,2025-12-20,97033,tarjeta_debito,aplicado
16548,22107,2026-03-19,97885,recaudo_externo,aplicado
16549,22108,2026-04-25,91544,tarjeta_credito,aplicado
16550,22109,2025-10-20,31314,recaudo_externo,aplicado
16551,22110,2026-02-22,352046,pse,aplicado
16552,22111,2026-04-26,345087,tarjeta_debito,aplicado
16553,22112,2025-10-18,97230,recaudo_externo,aplicado
16554,22113,2025-11-24,92780,efectivo,aplicado
16555,22114,2025-12-21,90315,efectivo,aplicado
16556,22115,2026-03-05,94034,efectivo,aplicado
16557,22116,2025-10-13,285256,pse,aplicado
16558,22117,2026-02-26,290036,transferencia,aplicado
16559,22119,2026-03-06,42486,transferencia,aplicado
16560,22121,2025-10-20,83145,pse,aplicado
16561,22123,2026-01-26,100232,tarjeta_debito,aplicado
