id_caso,id_cliente,id_tipo_servicio,id_motivo,descripcion_caso,fecha_apertura,fecha_cierre,estado_caso,resuelto_primer_contacto,prioridad
20850,39719,3,8,Caso 20850 asociado a motivo 8,2026-04-16 12:47:30,2026-04-26 18:47:30,cerrado,1,baja
20851,37325,1,2,Caso 20851 asociado a motivo 2,2026-04-16 10:40:05,2026-05-26 21:00:00,cerrado,0,baja
20852,103327,2,4,Caso 20852 asociado a motivo 4,2025-09-16 14:36:28,2025-09-30 15:36:28,cerrado,0,media
20853,40146,5,15,Caso 20853 asociado a motivo 15,2025-06-30 09:27:01,2025-07-09 16:27:01,cerrado,0,baja
20854,3361,2,6,Caso 20854 asociado a motivo 6,2025-11-16 19:54:25,2025-12-01 01:36:47,cerrado,0,baja
20855,18839,5,13,Caso 20855 asociado a motivo 13,2025-12-16 10:13:27,2025-12-27 11:13:27,cerrado,1,media
20856,9513,1,1,Caso 20856 asociado a motivo 1,2025-06-27 15:04:17,2025-06-27 15:09:20,cerrado,1,alta
20857,15847,2,4,Caso 20857 asociado a motivo 4,2025-10-10 10:43:52,2025-10-30 15:43:52,cerrado,0,alta
20858,30652,2,6,Caso 20858 asociado a motivo 6,2026-05-20 14:33:11,2026-05-25 15:47:06,cerrado,0,baja
20859,115644,3,7,Caso 20859 asociado a motivo 7,2026-01-21 10:03:04,2026-01-24 17:03:04,cerrado,1,media
20860,2340,5,13,Caso 20860 asociado a motivo 13,2025-09-24 08:57:33,2025-10-06 19:57:33,cerrado,0,media
20861,67905,1,1,Caso 20861 asociado a motivo 1,2026-04-22 14:43:14,2026-04-24 01:43:14,cerrado,1,alta
20862,116608,1,2,Caso 20862 asociado a motivo 2,2026-05-12 10:16:40,2026-05-26 23:59:59,cerrado,1,media
20863,88355,5,14,Caso 20863 asociado a motivo 14,2025-09-29 16:55:20,2025-10-17 03:55:20,cerrado,1,alta
20864,54518,2,6,Caso 20864 asociado a motivo 6,2026-04-21 17:59:17,2026-05-02 20:59:17,cerrado,1,baja
20865,94728,3,7,Caso 20865 asociado a motivo 7,2025-08-18 17:54:02,2025-09-05 01:54:02,cerrado,1,media
20866,59313,2,6,Caso 20866 asociado a motivo 6,2025-07-26 09:38:56,,en_proceso,0,media
20867,44582,5,14,Caso 20867 asociado a motivo 14,2025-10-01 11:38:27,2025-10-09 14:52:23,cancelado,0,media
20868,31136,5,15,Caso 20868 asociado a motivo 15,2025-08-01 00:31:13,2025-08-09 04:31:13,cerrado,1,media
20869,39537,5,14,Caso 20869 asociado a motivo 14,2026-05-16 11:54:30,2026-05-26 23:59:59,cerrado,0,baja
20870,92552,1,2,Caso 20870 asociado a motivo 2,2026-03-10 15:18:08,2026-03-25 17:18:08,cerrado,1,media
20871,48401,3,9,Caso 20871 asociado a motivo 9,2026-05-17 16:01:32,2026-05-26 20:01:32,cerrado,0,baja
20872,17050,3,7,Caso 20872 asociado a motivo 7,2026-05-11 08:28:50,2026-05-26 23:59:59,cerrado,0,media
20873,118532,5,15,Caso 20873 asociado a motivo 15,2026-02-20 11:54:08,2026-03-10 18:54:08,cerrado,1,media
20874,83955,2,4,Caso 20874 asociado a motivo 4,2025-06-24 08:48:03,,en_proceso,0,media
20875,95019,3,7,Caso 20875 asociado a motivo 7,2025-11-30 08:08:33,,en_proceso,0,baja
20876,11010,5,14,Caso 20876 asociado a motivo 14,2025-12-31 08:39:05,2026-01-12 14:39:05,cerrado,1,baja
20877,80672,1,3,Caso 20877 asociado a motivo 3,2026-05-12 10:24:58,2026-05-26 23:59:59,cerrado,1,baja
20878,21747,4,10,Caso 20878 asociado a motivo 10,2025-06-27 18:12:17,2025-07-02 04:12:17,cerrado,1,baja
20879,39224,3,8,Caso 20879 asociado a motivo 8,2026-01-23 13:11:45,2026-02-07 16:11:45,cerrado,1,media
20880,88895,1,3,Caso 20880 asociado a motivo 3,2026-05-12 14:44:16,,en_proceso,0,baja
20881,120047,1,3,Caso 20881 asociado a motivo 3,2026-04-03 14:49:23,2026-04-13 22:49:23,cerrado,0,baja
20882,40779,5,13,Caso 20882 asociado a motivo 13,2026-02-18 09:58:54,2026-03-08 19:58:54,cerrado,1,media
20883,96632,1,1,Caso 20883 asociado a motivo 1,2025-10-11 13:34:53,2025-10-22 21:34:53,cerrado,1,media
20884,74811,5,14,Caso 20884 asociado a motivo 14,2026-03-12 15:12:13,2026-03-14 23:12:13,cerrado,1,baja
20885,89558,2,5,Caso 20885 asociado a motivo 5,2025-10-17 14:45:33,,en_proceso,0,media
20886,53163,5,15,Caso 20886 asociado a motivo 15,2025-11-03 20:26:23,2025-11-27 14:10:12,cerrado,0,media
20887,13674,5,15,Caso 20887 asociado a motivo 15,2026-02-04 09:20:25,2026-02-23 15:20:25,cancelado,0,media
20888,40627,1,3,Caso 20888 asociado a motivo 3,2025-08-30 07:04:14,2025-09-15 08:04:14,cerrado,1,baja
20889,98333,1,3,Caso 20889 asociado a motivo 3,2026-03-16 13:49:38,2026-04-04 18:49:38,cerrado,1,alta
20890,4242,5,15,Caso 20890 asociado a motivo 15,2025-12-17 08:03:09,,en_proceso,0,baja
20891,78276,2,5,Caso 20891 asociado a motivo 5,2026-03-23 11:23:28,2026-04-09 15:44:45,cerrado,0,media
20892,22517,1,3,Caso 20892 asociado a motivo 3,2025-09-29 09:37:08,2025-10-08 15:37:08,cerrado,0,baja
20893,56634,2,4,Caso 20893 asociado a motivo 4,2025-10-21 17:05:57,2025-11-02 19:05:57,cerrado,1,baja
20894,26618,1,1,Caso 20894 asociado a motivo 1,2025-08-11 11:53:49,,en_proceso,0,media
20895,122850,2,5,Caso 20895 asociado a motivo 5,2026-05-15 08:15:48,,en_proceso,0,critica
20896,65935,2,4,Caso 20896 asociado a motivo 4,2025-10-12 18:22:56,2025-10-14 03:22:56,cerrado,1,media
20897,75647,3,9,Caso 20897 asociado a motivo 9,2025-09-19 19:42:04,,en_proceso,0,alta
20898,81648,4,10,Caso 20898 asociado a motivo 10,2025-07-28 12:14:29,,en_proceso,0,alta
20899,84592,3,9,Caso 20899 asociado a motivo 9,2026-01-10 19:06:49,2026-01-20 02:06:49,cerrado,1,critica
20900,114841,5,14,Caso 20900 asociado a motivo 14,2026-01-06 19:30:07,2026-01-22 02:30:07,cerrado,1,baja
20901,12222,2,4,Caso 20901 asociado a motivo 4,2025-06-10 10:04:50,2025-06-13 17:04:50,cerrado,1,media
20902,112651,2,5,Caso 20902 asociado a motivo 5,2025-09-12 15:13:22,,en_proceso,0,baja
20903,86354,4,11,Caso 20903 asociado a motivo 11,2025-07-22 01:18:13,2025-08-05 08:18:13,cerrado,1,media
20904,78595,5,15,Caso 20904 asociado a motivo 15,2025-10-03 07:17:23,2025-10-11 10:17:23,cerrado,1,media
20905,106835,5,14,Caso 20905 asociado a motivo 14,2025-12-29 01:45:48,,en_proceso,0,alta
20906,55769,5,14,Caso 20906 asociado a motivo 14,2025-11-18 09:36:11,,en_proceso,0,critica
20907,111537,2,5,Caso 20907 asociado a motivo 5,2025-10-06 18:10:51,2025-10-07 04:10:51,cerrado,1,baja
20908,119687,1,3,Caso 20908 asociado a motivo 3,2026-03-04 11:43:35,2026-03-13 20:43:35,cerrado,1,baja
20909,38759,3,8,Caso 20909 asociado a motivo 8,2026-03-31 13:32:04,,en_proceso,0,media
20910,100135,5,15,Caso 20910 asociado a motivo 15,2025-06-27 17:49:27,2025-07-01 17:49:27,cerrado,1,baja
20911,98952,3,8,Caso 20911 asociado a motivo 8,2026-05-14 03:20:04,,en_proceso,0,baja
20912,122438,1,2,Caso 20912 asociado a motivo 2,2026-02-03 16:34:52,2026-02-19 18:34:52,cerrado,0,baja
20913,102433,3,7,Caso 20913 asociado a motivo 7,2025-06-19 18:12:50,2025-07-12 13:10:45,cerrado,0,media
20914,44831,4,12,Caso 20914 asociado a motivo 12,2026-01-07 17:03:43,2026-01-11 01:03:43,cerrado,1,baja
20915,71671,1,1,Caso 20915 asociado a motivo 1,2026-05-26 15:41:23,2026-05-26 23:59:59,cerrado,1,baja
20916,14113,4,11,Caso 20916 asociado a motivo 11,2025-06-28 13:52:06,,en_proceso,0,baja
20917,69668,4,12,Caso 20917 asociado a motivo 12,2026-05-04 13:26:17,2026-05-10 15:26:17,cerrado,1,baja
20918,39393,2,6,Caso 20918 asociado a motivo 6,2025-06-11 11:18:33,2025-06-25 17:18:33,cerrado,1,media
20919,103542,1,1,Caso 20919 asociado a motivo 1,2025-09-09 10:02:43,2025-09-12 13:09:30,cerrado,0,media
20920,13669,4,10,Caso 20920 asociado a motivo 10,2025-10-15 17:08:38,,en_proceso,0,baja
20921,1655,5,15,Caso 20921 asociado a motivo 15,2025-08-29 20:00:25,2025-09-10 15:10:23,cancelado,0,baja
20922,52954,3,7,Caso 20922 asociado a motivo 7,2025-06-30 11:53:49,2025-07-10 11:53:49,cerrado,1,media
20923,9266,1,3,Caso 20923 asociado a motivo 3,2025-09-29 17:23:04,2025-10-05 20:23:04,cerrado,1,media
20924,16857,2,5,Caso 20924 asociado a motivo 5,2026-05-21 16:07:32,,en_proceso,0,baja
20925,19319,2,5,Caso 20925 asociado a motivo 5,2025-11-12 12:09:13,,en_proceso,0,baja
20926,68887,2,4,Caso 20926 asociado a motivo 4,2025-08-11 11:40:28,2025-08-11 19:40:28,cerrado,1,media
20927,22981,2,5,Caso 20927 asociado a motivo 5,2025-07-31 18:41:19,2025-08-01 20:41:19,cerrado,1,media
20928,32759,5,13,Caso 20928 asociado a motivo 13,2025-07-08 16:18:41,2025-08-04 13:11:54,cerrado,0,media
20929,4326,1,2,Caso 20929 asociado a motivo 2,2025-12-01 16:02:22,2025-12-20 22:02:22,cerrado,1,baja
20930,21763,1,1,Caso 20930 asociado a motivo 1,2025-08-14 14:39:21,2025-08-22 20:39:21,cerrado,1,media
20931,101519,5,14,Caso 20931 asociado a motivo 14,2025-06-23 08:52:40,2025-06-24 10:52:40,cerrado,1,media
20932,111265,2,6,Caso 20932 asociado a motivo 6,2026-04-02 18:37:09,,en_proceso,0,media
20933,4129,5,14,Caso 20933 asociado a motivo 14,2026-03-16 09:46:45,2026-04-02 10:46:45,cerrado,0,media
20934,5179,4,10,Caso 20934 asociado a motivo 10,2025-11-24 17:41:25,,en_proceso,0,media
20935,68157,5,15,Caso 20935 asociado a motivo 15,2026-05-24 17:37:31,2026-05-26 23:59:59,cerrado,1,baja
20936,28208,2,4,Caso 20936 asociado a motivo 4,2025-10-05 16:17:34,2025-10-22 00:17:34,cerrado,0,baja
20937,100036,5,14,Caso 20937 asociado a motivo 14,2026-04-08 11:12:19,,en_proceso,0,critica
20938,121054,4,11,Caso 20938 asociado a motivo 11,2026-05-22 11:18:36,2026-05-26 23:59:59,cerrado,0,alta
20939,86952,2,5,Caso 20939 asociado a motivo 5,2026-02-13 09:39:11,,en_proceso,0,media
20940,107274,3,7,Caso 20940 asociado a motivo 7,2026-05-02 15:44:11,2026-05-06 02:44:11,cerrado,0,baja
20941,46988,3,8,Caso 20941 asociado a motivo 8,2025-10-28 21:16:55,2025-11-08 04:16:55,cerrado,1,media
20942,123765,2,4,Caso 20942 asociado a motivo 4,2026-02-25 09:00:42,,en_proceso,0,media
20943,77667,3,7,Caso 20943 asociado a motivo 7,2026-04-16 10:48:31,,en_proceso,0,baja
20944,78898,2,5,Caso 20944 asociado a motivo 5,2026-02-05 08:02:45,,en_proceso,0,baja
20945,40215,1,3,Caso 20945 asociado a motivo 3,2025-06-27 17:37:41,2025-07-08 17:37:41,cerrado,1,media
20946,106350,5,14,Caso 20946 asociado a motivo 14,2025-10-02 16:10:26,,en_proceso,0,baja
20947,11449,2,6,Caso 20947 asociado a motivo 6,2026-03-07 18:13:30,2026-03-15 01:39:34,cerrado,0,baja
20948,15853,5,15,Caso 20948 asociado a motivo 15,2026-04-07 19:02:39,2026-04-15 23:02:39,cerrado,1,baja
20949,13466,1,2,Caso 20949 asociado a motivo 2,2026-03-27 13:53:57,,en_proceso,0,baja
20950,117026,3,8,Caso 20950 asociado a motivo 8,2026-02-10 07:56:59,2026-02-20 14:56:59,cerrado,1,baja
20951,57830,1,1,Caso 20951 asociado a motivo 1,2025-11-07 13:56:52,,en_proceso,0,baja
20952,31058,1,1,Caso 20952 asociado a motivo 1,2025-11-10 15:39:09,,en_proceso,0,baja
20953,85756,3,8,Caso 20953 asociado a motivo 8,2026-05-04 12:16:58,2026-05-24 22:16:58,cerrado,0,media
20954,11242,3,9,Caso 20954 asociado a motivo 9,2025-06-25 15:21:51,2025-07-01 00:21:51,cerrado,1,baja
20955,79139,3,9,Caso 20955 asociado a motivo 9,2025-12-18 08:26:36,2026-01-03 18:26:36,cerrado,1,baja
20956,96711,5,14,Caso 20956 asociado a motivo 14,2025-11-25 18:16:40,2025-12-16 00:16:40,cerrado,0,baja
20957,87721,2,4,Caso 20957 asociado a motivo 4,2026-03-20 19:18:27,,en_proceso,0,alta
20958,14896,5,13,Caso 20958 asociado a motivo 13,2025-07-05 09:32:17,2025-07-11 17:32:17,cerrado,0,media
20959,89332,5,14,Caso 20959 asociado a motivo 14,2025-11-13 19:58:01,2025-11-18 19:58:01,cerrado,1,baja
20960,39688,4,12,Caso 20960 asociado a motivo 12,2025-09-09 17:50:57,2025-09-16 09:02:01,cerrado,0,alta
20961,2430,2,5,Caso 20961 asociado a motivo 5,2026-05-13 12:56:15,,en_proceso,0,media
20962,21462,1,3,Caso 20962 asociado a motivo 3,2026-04-15 08:35:02,2026-04-26 10:35:02,cerrado,1,media
20963,92344,2,6,Caso 20963 asociado a motivo 6,2025-06-25 11:29:53,,en_proceso,0,baja
20964,43858,1,2,Caso 20964 asociado a motivo 2,2025-12-31 17:12:31,2026-01-20 01:12:31,cerrado,1,critica
20965,32245,3,8,Caso 20965 asociado a motivo 8,2026-02-16 09:30:50,2026-02-23 09:40:00,cerrado,0,media
20966,40683,5,15,Caso 20966 asociado a motivo 15,2025-11-12 16:00:31,2025-11-20 19:00:31,cerrado,0,baja
20967,28087,5,14,Caso 20967 asociado a motivo 14,2025-09-19 13:38:07,,en_proceso,0,alta
20968,81830,1,3,Caso 20968 asociado a motivo 3,2025-11-01 02:43:04,,en_proceso,0,media
20969,94534,4,11,Caso 20969 asociado a motivo 11,2025-11-07 14:53:09,2025-11-26 20:53:09,cancelado,0,alta
20970,40062,1,1,Caso 20970 asociado a motivo 1,2025-11-20 10:17:09,,en_proceso,0,critica
20971,108425,1,1,Caso 20971 asociado a motivo 1,2025-08-12 09:42:23,,en_proceso,0,baja
20972,100241,3,8,Caso 20972 asociado a motivo 8,2025-10-23 17:04:56,,en_proceso,0,baja
20973,53429,5,13,Caso 20973 asociado a motivo 13,2025-10-21 11:41:56,2025-11-02 14:41:56,cerrado,1,baja
20974,28731,2,5,Caso 20974 asociado a motivo 5,2025-06-12 15:49:02,2025-06-22 16:49:02,cerrado,0,baja
20975,123400,5,14,Caso 20975 asociado a motivo 14,2026-05-06 13:31:15,2026-05-22 17:31:15,cerrado,1,baja
20976,60058,4,12,Caso 20976 asociado a motivo 12,2025-08-16 15:14:35,2025-08-30 16:14:35,cerrado,1,media
20977,123023,5,15,Caso 20977 asociado a motivo 15,2025-08-23 15:28:06,2025-09-06 20:28:06,cerrado,1,alta
20978,75260,5,15,Caso 20978 asociado a motivo 15,2025-07-15 15:30:14,,en_proceso,0,media
20979,28704,2,6,Caso 20979 asociado a motivo 6,2025-12-03 08:18:38,2025-12-14 10:18:38,cerrado,0,critica
20980,48690,1,3,Caso 20980 asociado a motivo 3,2025-09-25 12:24:19,2025-10-08 20:24:19,cerrado,1,baja
20981,35191,1,3,Caso 20981 asociado a motivo 3,2025-12-13 14:45:37,2025-12-22 17:56:43,cerrado,0,media
20982,54846,5,13,Caso 20982 asociado a motivo 13,2026-05-01 09:04:00,2026-05-08 17:04:00,cerrado,1,media
20983,64377,2,6,Caso 20983 asociado a motivo 6,2025-12-16 08:27:00,,en_proceso,0,media
20984,17938,2,6,Caso 20984 asociado a motivo 6,2025-10-24 15:43:40,2025-10-25 21:43:40,cerrado,1,media
20985,40975,5,13,Caso 20985 asociado a motivo 13,2026-01-05 08:01:22,,en_proceso,0,alta
20986,92902,2,4,Caso 20986 asociado a motivo 4,2025-12-10 09:49:06,2025-12-13 20:49:06,cerrado,1,media
20987,45691,1,3,Caso 20987 asociado a motivo 3,2026-03-11 17:03:34,2026-03-31 18:03:34,cerrado,1,media
20988,5729,1,1,Caso 20988 asociado a motivo 1,2025-08-15 08:28:28,2025-08-25 16:28:28,cerrado,1,baja
20989,120609,5,15,Caso 20989 asociado a motivo 15,2026-05-22 13:37:53,2026-05-26 23:59:59,cerrado,1,media
20990,19907,2,4,Caso 20990 asociado a motivo 4,2026-02-09 07:08:58,,en_proceso,0,media
20991,18582,3,9,Caso 20991 asociado a motivo 9,2026-04-10 17:08:38,2026-05-01 01:08:38,cerrado,1,baja
20992,42445,5,14,Caso 20992 asociado a motivo 14,2026-03-30 14:16:28,,en_proceso,0,baja
20993,43888,1,1,Caso 20993 asociado a motivo 1,2026-02-02 11:42:42,2026-02-14 15:42:42,cerrado,1,critica
20994,84042,4,12,Caso 20994 asociado a motivo 12,2025-12-08 23:21:00,2025-12-17 05:21:00,cerrado,1,baja
20995,2555,2,6,Caso 20995 asociado a motivo 6,2026-03-24 02:11:07,2026-03-29 12:11:07,cerrado,1,baja
20996,51996,1,3,Caso 20996 asociado a motivo 3,2025-06-16 10:40:53,2025-07-06 16:40:53,cerrado,0,baja
20997,91546,1,2,Caso 20997 asociado a motivo 2,2025-11-19 14:24:29,2025-12-02 20:24:29,cerrado,0,critica
20998,61632,1,3,Caso 20998 asociado a motivo 3,2025-08-23 12:17:17,2025-09-06 13:17:17,cerrado,1,alta
20999,13198,5,13,Caso 20999 asociado a motivo 13,2025-12-18 16:43:02,2025-12-27 19:43:02,cerrado,0,baja
21000,23215,1,1,Caso 21000 asociado a motivo 1,2025-11-28 20:17:19,2025-11-29 05:17:19,cerrado,1,alta
21001,3302,2,6,Caso 21001 asociado a motivo 6,2026-05-06 19:16:42,,en_proceso,0,media
21002,31531,1,1,Caso 21002 asociado a motivo 1,2026-02-27 14:12:51,2026-03-20 18:22:24,cerrado,0,baja
21003,13367,2,6,Caso 21003 asociado a motivo 6,2026-04-21 10:33:48,,en_proceso,0,baja
21004,69956,1,1,Caso 21004 asociado a motivo 1,2025-12-17 06:13:16,2025-12-31 14:13:16,cerrado,1,baja
21005,19047,2,4,Caso 21005 asociado a motivo 4,2025-12-04 13:04:02,2025-12-19 18:04:02,cerrado,1,baja
21006,18396,1,1,Caso 21006 asociado a motivo 1,2025-10-08 16:06:06,,en_proceso,0,media
21007,62463,2,5,Caso 21007 asociado a motivo 5,2025-09-10 14:06:16,,en_proceso,0,baja
21008,61842,5,13,Caso 21008 asociado a motivo 13,2025-10-04 09:42:00,2025-10-07 11:42:00,cerrado,1,media
21009,22896,5,13,Caso 21009 asociado a motivo 13,2025-06-03 10:19:31,2025-06-13 19:19:31,cerrado,1,baja
21010,87762,2,4,Caso 21010 asociado a motivo 4,2026-05-20 14:42:23,,en_proceso,0,baja
21011,68040,5,14,Caso 21011 asociado a motivo 14,2026-02-24 16:57:45,2026-03-16 16:57:45,cerrado,0,media
21012,2522,4,12,Caso 21012 asociado a motivo 12,2025-09-15 13:50:16,2025-10-01 15:05:03,cerrado,0,media
21013,77750,5,14,Caso 21013 asociado a motivo 14,2026-05-14 08:57:38,2026-05-21 12:10:28,cerrado,0,baja
21014,59180,5,15,Caso 21014 asociado a motivo 15,2026-03-31 09:15:39,2026-04-19 20:15:39,cerrado,1,media
21015,47503,1,2,Caso 21015 asociado a motivo 2,2025-10-06 14:27:48,2025-10-06 17:27:48,cerrado,1,media
21016,985,3,9,Caso 21016 asociado a motivo 9,2025-08-21 13:54:46,2025-09-09 15:09:44,cerrado,0,baja
21017,114153,2,5,Caso 21017 asociado a motivo 5,2026-02-08 12:48:28,2026-02-27 23:48:28,cerrado,0,baja
21018,54778,2,5,Caso 21018 asociado a motivo 5,2026-05-26 11:06:18,2026-05-26 23:59:59,cerrado,0,baja
21019,85549,3,9,Caso 21019 asociado a motivo 9,2026-01-29 14:06:59,2026-02-04 22:06:59,cerrado,1,media
21020,95782,2,6,Caso 21020 asociado a motivo 6,2025-07-29 09:10:05,2025-08-03 12:10:05,cerrado,0,media
21021,114349,1,2,Caso 21021 asociado a motivo 2,2025-10-22 08:15:29,2025-11-02 18:15:29,cerrado,0,media
21022,80501,5,14,Caso 21022 asociado a motivo 14,2025-10-01 02:13:13,2025-10-01 11:13:13,cerrado,1,alta
21023,52607,1,1,Caso 21023 asociado a motivo 1,2025-08-23 15:14:37,2025-08-25 19:28:38,cerrado,0,baja
21024,1467,5,13,Caso 21024 asociado a motivo 13,2025-10-21 09:43:25,,en_proceso,0,alta
21025,122154,3,9,Caso 21025 asociado a motivo 9,2025-10-28 08:41:19,2025-10-30 15:41:19,cerrado,1,media
21026,123377,2,6,Caso 21026 asociado a motivo 6,2025-08-29 02:46:40,,en_proceso,0,media
21027,66018,1,3,Caso 21027 asociado a motivo 3,2026-05-12 17:12:19,2026-05-16 17:12:19,cerrado,1,baja
21028,51481,2,6,Caso 21028 asociado a motivo 6,2025-10-20 11:39:41,2025-11-05 11:39:41,cerrado,1,media
21029,101233,1,3,Caso 21029 asociado a motivo 3,2026-03-27 12:20:10,2026-04-14 20:20:10,cerrado,0,media
21030,86838,2,5,Caso 21030 asociado a motivo 5,2025-07-15 09:08:04,2025-07-31 20:08:04,cerrado,1,alta
21031,100199,3,9,Caso 21031 asociado a motivo 9,2025-12-12 16:17:02,2025-12-20 01:17:02,cerrado,0,alta
21032,7480,5,13,Caso 21032 asociado a motivo 13,2026-02-05 11:52:00,2026-02-25 13:52:00,cerrado,0,baja
21033,119744,3,7,Caso 21033 asociado a motivo 7,2026-05-12 09:46:30,2026-05-26 23:59:59,cerrado,1,baja
21034,57747,4,11,Caso 21034 asociado a motivo 11,2026-02-24 07:40:43,2026-03-07 16:40:43,cerrado,1,baja
21035,88655,2,4,Caso 21035 asociado a motivo 4,2025-06-17 11:24:09,2025-06-30 19:24:09,cerrado,1,alta
21036,50985,2,5,Caso 21036 asociado a motivo 5,2025-06-14 06:29:53,2025-06-21 16:29:53,cerrado,1,media
21037,61309,5,14,Caso 21037 asociado a motivo 14,2025-06-12 21:22:13,2025-06-17 05:22:13,cerrado,0,media
21038,32971,2,5,Caso 21038 asociado a motivo 5,2025-12-29 09:21:29,2026-01-15 11:21:29,cerrado,1,baja
21039,59062,4,12,Caso 21039 asociado a motivo 12,2025-06-26 08:25:26,2025-07-07 09:06:46,cerrado,0,alta
21040,86880,4,11,Caso 21040 asociado a motivo 11,2026-03-24 14:17:45,2026-04-14 00:17:45,cerrado,1,baja
21041,79642,2,6,Caso 21041 asociado a motivo 6,2025-12-02 14:02:27,,en_proceso,0,baja
21042,88083,1,3,Caso 21042 asociado a motivo 3,2026-04-14 11:16:26,2026-04-25 13:27:27,cerrado,0,media
21043,35128,5,13,Caso 21043 asociado a motivo 13,2026-01-28 14:11:05,,en_proceso,0,baja
21044,94751,2,5,Caso 21044 asociado a motivo 5,2025-11-21 13:53:07,2025-12-11 23:53:07,cerrado,1,media
21045,36410,5,13,Caso 21045 asociado a motivo 13,2025-09-19 17:23:38,2025-10-05 02:23:38,cerrado,1,media
21046,59776,2,6,Caso 21046 asociado a motivo 6,2026-01-03 18:03:25,2026-01-21 18:03:25,cerrado,0,baja
21047,88478,5,14,Caso 21047 asociado a motivo 14,2025-11-06 14:00:14,,en_proceso,0,media
21048,113613,5,14,Caso 21048 asociado a motivo 14,2026-04-11 13:04:10,2026-04-29 13:04:10,cerrado,0,baja
21049,116584,2,6,Caso 21049 asociado a motivo 6,2025-11-06 11:40:39,,en_proceso,0,baja
21050,120191,2,4,Caso 21050 asociado a motivo 4,2025-12-03 08:26:29,2025-12-23 13:26:29,cerrado,1,alta
21051,71976,4,11,Caso 21051 asociado a motivo 11,2026-04-15 13:53:44,,en_proceso,0,baja
21052,10573,1,2,Caso 21052 asociado a motivo 2,2026-03-12 09:28:50,2026-03-18 11:38:50,cerrado,0,alta
21053,37527,2,4,Caso 21053 asociado a motivo 4,2025-08-27 13:18:56,,en_proceso,0,critica
21054,33556,3,8,Caso 21054 asociado a motivo 8,2026-01-24 18:21:26,2026-02-13 22:21:26,cerrado,0,alta
21055,85924,4,11,Caso 21055 asociado a motivo 11,2025-10-30 20:02:42,2025-11-17 00:02:42,cerrado,1,alta
21056,112282,3,9,Caso 21056 asociado a motivo 9,2025-06-23 16:27:50,2025-07-03 03:27:50,cerrado,1,media
21057,50922,1,1,Caso 21057 asociado a motivo 1,2025-08-11 16:36:57,2025-08-22 18:36:57,cancelado,0,media
21058,52414,5,13,Caso 21058 asociado a motivo 13,2025-07-11 07:31:18,2025-07-30 07:31:18,cerrado,1,baja
21059,86893,1,1,Caso 21059 asociado a motivo 1,2026-05-02 10:07:19,2026-05-08 19:07:19,cerrado,1,media
21060,98602,1,1,Caso 21060 asociado a motivo 1,2026-01-25 18:18:03,2026-02-06 01:18:03,cerrado,1,baja
21061,90820,5,14,Caso 21061 asociado a motivo 14,2025-10-28 16:03:24,,en_proceso,0,baja
21062,24565,1,1,Caso 21062 asociado a motivo 1,2025-06-02 11:39:34,2025-06-21 19:39:34,cerrado,1,baja
21063,121689,2,4,Caso 21063 asociado a motivo 4,2026-01-16 16:55:35,2026-02-01 01:55:35,cerrado,1,baja
21064,82572,1,3,Caso 21064 asociado a motivo 3,2026-05-07 04:05:58,2026-05-16 05:05:58,cerrado,0,baja
21065,16261,4,11,Caso 21065 asociado a motivo 11,2025-08-26 19:28:31,2025-09-08 23:28:31,cerrado,0,baja
21066,106500,2,4,Caso 21066 asociado a motivo 4,2025-06-15 08:59:17,2025-07-04 13:59:17,cerrado,1,alta
21067,118892,5,13,Caso 21067 asociado a motivo 13,2025-10-27 14:50:38,2025-11-03 00:50:38,cerrado,1,baja
21068,28642,1,2,Caso 21068 asociado a motivo 2,2025-09-12 13:16:03,2025-09-26 14:16:03,cerrado,0,alta
21069,8224,5,14,Caso 21069 asociado a motivo 14,2026-04-25 08:46:00,2026-05-16 13:10:56,cerrado,0,media
21070,112928,5,14,Caso 21070 asociado a motivo 14,2026-02-11 08:26:52,2026-03-01 17:26:52,cerrado,0,media
21071,21859,1,3,Caso 21071 asociado a motivo 3,2025-08-09 13:32:59,,en_proceso,0,media
